ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92066,2015,Female,10 to 19,16
92124,2015,Female,10 to 19,2051
92122,2015,Female,10 to 19,1471
91916,2015,Female,10 to 19,114
92161,2015,Female,10 to 19,0
92069,2015,Female,10 to 19,3385
92026,2015,Female,10 to 19,3361
91941,2015,Female,10 to 19,1603
92131,2015,Female,10 to 19,2542
91932,2015,Female,10 to 19,1753
92058,2015,Female,10 to 19,1327
92127,2015,Female,10 to 19,3355
92139,2015,Female,10 to 19,2377
92081,2015,Female,10 to 19,1633
92004,2015,Female,10 to 19,254
92093,2015,Female,10 to 19,3157
92110,2015,Female,10 to 19,1893
91901,2015,Female,10 to 19,1018
91910,2015,Female,10 to 19,5322
92135,2015,Female,20 to 29,663
92127,2015,Female,20 to 29,3034
92011,2015,Female,20 to 29,1416
92004,2015,Female,20 to 29,411
91963,2015,Female,20 to 29,79
92121,2015,Female,20 to 29,538
92054,2015,Female,20 to 29,3281
92065,2015,Female,20 to 29,2728
92066,2015,Female,20 to 29,21
92145,2015,Female,20 to 29,31
91910,2015,Female,20 to 29,6083
92124,2015,Female,20 to 29,2353
92161,2015,Female,20 to 29,0
91914,2015,Female,20 to 29,1188
92029,2015,Female,20 to 29,1323
92107,2015,Female,20 to 29,2194
92182,2015,Female,20 to 29,188
92103,2015,Female,20 to 29,2318
92096,2015,Female,20 to 29,90
92021,2015,Female,20 to 29,5164
92104,2015,Female,20 to 29,3688
92119,2015,Female,20 to 29,1654
91948,2015,Female,20 to 29,23
92056,2015,Female,20 to 29,4290
91902,2015,Female,20 to 29,1179
92130,2015,Female,20 to 29,3018
92067,2015,Female,20 to 29,577
91962,2015,Female,20 to 29,94
91941,2015,Female,20 to 29,2545
92082,2015,Female,20 to 29,1238
92027,2015,Female,20 to 29,4146
92155,2015,Female,20 to 29,27
91935,2015,Female,20 to 29,600
92064,2015,Female,20 to 29,3250
92139,2015,Female,20 to 29,2675
92019,2015,Female,20 to 29,3204
92078,2015,Female,20 to 29,3395
91932,2015,Female,20 to 29,2328
92129,2015,Female,20 to 29,3639
92120,2015,Female,20 to 29,1886
92672,2015,Female,20 to 29,482
92020,2015,Female,20 to 29,4548
92126,2015,Female,20 to 29,5633
92024,2015,Female,20 to 29,3363
91916,2015,Female,20 to 29,131
92075,2015,Female,20 to 29,704
91913,2015,Female,20 to 29,3808
92118,2015,Female,20 to 29,1318
92057,2015,Female,20 to 29,4552
92173,2015,Female,20 to 29,2495
91911,2015,Female,20 to 29,6627
92110,2015,Female,20 to 29,2733
92003,2015,Female,20 to 29,297
92154,2015,Female,20 to 29,6038
92117,2015,Female,20 to 29,3803
92014,2015,Female,20 to 29,699
92122,2015,Female,20 to 29,5989
92028,2015,Female,20 to 29,3866
91915,2015,Female,20 to 29,2082
91905,2015,Female,20 to 29,127
92007,2015,Female,20 to 29,630
92086,2015,Female,20 to 29,109
91942,2015,Female,20 to 29,3542
92111,2015,Female,20 to 29,3728
91901,2015,Female,20 to 29,1152
92114,2015,Female,20 to 29,4801
92109,2015,Female,20 to 29,5411
91934,2015,Female,20 to 29,85
92259,2015,Female,20 to 29,0
91977,2015,Female,20 to 29,4508
92116,2015,Female,20 to 29,2438
91906,2015,Female,20 to 29,261
92106,2015,Female,20 to 29,2133
92091,2015,Female,20 to 29,74
92081,2015,Female,20 to 29,2358
91950,2015,Female,20 to 29,4476
92115,2015,Female,20 to 29,7124
92128,2015,Female,20 to 29,3143
92060,2015,Female,20 to 29,75
92069,2015,Female,20 to 29,3998
92134,2015,Female,20 to 29,26
92008,2015,Female,20 to 29,2119
92113,2015,Female,20 to 29,4125
92061,2015,Female,20 to 29,198
92140,2015,Female,20 to 29,50
92108,2015,Female,20 to 29,2562
91980,2015,Female,20 to 29,7
92131,2015,Female,20 to 29,2038
92536,2015,Female,20 to 29,41
92026,2015,Female,20 to 29,3952
92105,2015,Female,20 to 29,5760
92101,2015,Female,20 to 29,3925
91945,2015,Female,20 to 29,1871
92084,2015,Female,20 to 29,3677
92083,2015,Female,20 to 29,2926
92123,2015,Female,20 to 29,2807
92009,2015,Female,20 to 29,2430
91917,2015,Female,20 to 29,61
92025,2015,Female,20 to 29,3747
91978,2015,Female,20 to 29,609
92037,2015,Female,20 to 29,3369
92010,2015,Female,20 to 29,1061
92102,2015,Female,20 to 29,3556
92070,2015,Female,20 to 29,53
92058,2015,Female,20 to 29,2052
92136,2015,Female,20 to 29,1340
92093,2015,Female,20 to 29,1637
92040,2015,Female,20 to 29,3247
91931,2015,Female,20 to 29,29
92055,2015,Female,20 to 29,3019
92036,2015,Female,20 to 29,253
92071,2015,Female,20 to 29,4332
92059,2015,Female,20 to 29,109
92182,2015,Female,30 to 39,4
92139,2015,Female,30 to 39,2394
92059,2015,Female,30 to 39,86
92127,2015,Female,30 to 39,3370
92010,2015,Female,30 to 39,1018
92065,2015,Female,30 to 39,1913
92036,2015,Female,30 to 39,219
92037,2015,Female,30 to 39,3125
91950,2015,Female,30 to 39,3553
92122,2015,Female,30 to 39,4310
92056,2015,Female,30 to 39,3347
92084,2015,Female,30 to 39,2998
92259,2015,Female,30 to 39,0
92081,2015,Female,30 to 39,2030
92113,2015,Female,30 to 39,3472
91906,2015,Female,30 to 39,198
92108,2015,Female,30 to 39,2799
92121,2015,Female,30 to 39,362
92025,2015,Female,30 to 39,3416
92070,2015,Female,30 to 39,43
92003,2015,Female,30 to 39,248
92128,2015,Female,30 to 39,3411
91905,2015,Female,30 to 39,103
92007,2015,Female,30 to 39,902
92054,2015,Female,30 to 39,3071
92672,2015,Female,30 to 39,427
91902,2015,Female,30 to 39,1038
92061,2015,Female,30 to 39,136
91941,2015,Female,30 to 39,2247
92140,2015,Female,30 to 39,5
91911,2015,Female,30 to 39,5528
92029,2015,Female,30 to 39,1107
92064,2015,Female,30 to 39,2411
92131,2015,Female,30 to 39,2128
92093,2015,Female,30 to 39,42
92009,2015,Female,30 to 39,2485
92119,2015,Female,30 to 39,1437
92536,2015,Female,30 to 39,19
92102,2015,Female,30 to 39,3728
92116,2015,Female,30 to 39,3925
92155,2015,Female,30 to 39,6
92066,2015,Female,30 to 39,15
92126,2015,Female,30 to 39,5749
92069,2015,Female,30 to 39,3026
92118,2015,Female,30 to 39,1019
91934,2015,Female,30 to 39,54
91942,2015,Female,30 to 39,3156
92060,2015,Female,30 to 39,54
92028,2015,Female,30 to 39,2685
92109,2015,Female,30 to 39,6049
91914,2015,Female,30 to 39,1011
92071,2015,Female,30 to 39,3695
91932,2015,Female,30 to 39,2061
91935,2015,Female,30 to 39,402
92115,2015,Female,30 to 39,4317
92129,2015,Female,30 to 39,3086
92103,2015,Female,30 to 39,4063
92057,2015,Female,30 to 39,3569
92110,2015,Female,30 to 39,2411
91948,2015,Female,30 to 39,28
91910,2015,Female,30 to 39,5314
92004,2015,Female,30 to 39,231
91915,2015,Female,30 to 39,2225
92145,2015,Female,30 to 39,3
92134,2015,Female,30 to 39,6
92019,2015,Female,30 to 39,2580
92161,2015,Female,30 to 39,0
92055,2015,Female,30 to 39,1990
92024,2015,Female,30 to 39,3497
92117,2015,Female,30 to 39,3931
92067,2015,Female,30 to 39,392
92078,2015,Female,30 to 39,3114
92086,2015,Female,30 to 39,95
92130,2015,Female,30 to 39,3353
92123,2015,Female,30 to 39,2953
92014,2015,Female,30 to 39,781
92114,2015,Female,30 to 39,3734
92136,2015,Female,30 to 39,170
91978,2015,Female,30 to 39,535
92075,2015,Female,30 to 39,890
91913,2015,Female,30 to 39,3719
92124,2015,Female,30 to 39,2701
92096,2015,Female,30 to 39,0
92120,2015,Female,30 to 39,1748
91917,2015,Female,30 to 39,30
92105,2015,Female,30 to 39,5193
91916,2015,Female,30 to 39,96
91931,2015,Female,30 to 39,17
92058,2015,Female,30 to 39,1582
92040,2015,Female,30 to 39,2589
92107,2015,Female,30 to 39,3203
92027,2015,Female,30 to 39,3446
92008,2015,Female,30 to 39,2086
92011,2015,Female,30 to 39,1345
92173,2015,Female,30 to 39,1930
91963,2015,Female,30 to 39,59
91962,2015,Female,30 to 39,65
92091,2015,Female,30 to 39,88
92104,2015,Female,30 to 39,5438
92082,2015,Female,30 to 39,898
92106,2015,Female,30 to 39,1440
91901,2015,Female,30 to 39,834
92026,2015,Female,30 to 39,3513
92101,2015,Female,30 to 39,4867
92020,2015,Female,30 to 39,4010
92135,2015,Female,30 to 39,97
91945,2015,Female,30 to 39,1810
92154,2015,Female,30 to 39,5011
91980,2015,Female,30 to 39,19
91977,2015,Female,30 to 39,3886
92111,2015,Female,30 to 39,3639
92021,2015,Female,30 to 39,4276
92083,2015,Female,30 to 39,2605
92069,2015,Female,40 to 49,3421
92111,2015,Female,40 to 49,3071
92029,2015,Female,40 to 49,1124
91931,2015,Female,40 to 49,26
92161,2015,Female,40 to 49,0
92106,2015,Female,40 to 49,1262
91963,2015,Female,40 to 49,48
92108,2015,Female,40 to 49,1281
92059,2015,Female,40 to 49,109
92058,2015,Female,40 to 49,1504
92054,2015,Female,40 to 49,2453
92128,2015,Female,40 to 49,3707
92101,2015,Female,40 to 49,2342
92114,2015,Female,40 to 49,3845
92154,2015,Female,40 to 49,5025
91906,2015,Female,40 to 49,203
92091,2015,Female,40 to 49,150
92040,2015,Female,40 to 49,2695
91948,2015,Female,40 to 49,22
92173,2015,Female,40 to 49,1935
92024,2015,Female,40 to 49,3829
92065,2015,Female,40 to 49,2311
91911,2015,Female,40 to 49,5647
91916,2015,Female,40 to 49,108
92259,2015,Female,40 to 49,0
92007,2015,Female,40 to 49,817
92066,2015,Female,40 to 49,18
92120,2015,Female,40 to 49,1755
92026,2015,Female,40 to 49,3504
92536,2015,Female,40 to 49,34
92084,2015,Female,40 to 49,2948
92121,2015,Female,40 to 49,332
92010,2015,Female,40 to 49,1137
91942,2015,Female,40 to 49,2446
92116,2015,Female,40 to 49,2587
92104,2015,Female,40 to 49,3474
91901,2015,Female,40 to 49,1145
91934,2015,Female,40 to 49,56
91905,2015,Female,40 to 49,116
92056,2015,Female,40 to 49,3141
91915,2015,Female,40 to 49,2533
92140,2015,Female,40 to 49,0
92113,2015,Female,40 to 49,3291
91950,2015,Female,40 to 49,3514
91932,2015,Female,40 to 49,1674
92055,2015,Female,40 to 49,710
92071,2015,Female,40 to 49,3982
91945,2015,Female,40 to 49,1673
92064,2015,Female,40 to 49,3312
92122,2015,Female,40 to 49,2445
92117,2015,Female,40 to 49,3259
91980,2015,Female,40 to 49,6
92082,2015,Female,40 to 49,1089
92027,2015,Female,40 to 49,3506
92103,2015,Female,40 to 49,2234
91978,2015,Female,40 to 49,510
92021,2015,Female,40 to 49,4175
92025,2015,Female,40 to 49,3266
92110,2015,Female,40 to 49,1607
92075,2015,Female,40 to 49,906
92102,2015,Female,40 to 49,2819
92014,2015,Female,40 to 49,832
92123,2015,Female,40 to 49,1905
92105,2015,Female,40 to 49,4757
92067,2015,Female,40 to 49,597
92020,2015,Female,40 to 49,3684
92107,2015,Female,40 to 49,1863
92008,2015,Female,40 to 49,1721
92145,2015,Female,40 to 49,0
91962,2015,Female,40 to 49,116
92672,2015,Female,40 to 49,147
92057,2015,Female,40 to 49,3650
92129,2015,Female,40 to 49,4138
92083,2015,Female,40 to 49,2307
92004,2015,Female,40 to 49,207
92078,2015,Female,40 to 49,3304
92061,2015,Female,40 to 49,157
92135,2015,Female,40 to 49,28
92118,2015,Female,40 to 49,1134
92130,2015,Female,40 to 49,5339
91913,2015,Female,40 to 49,3814
92070,2015,Female,40 to 49,39
92093,2015,Female,40 to 49,13
92037,2015,Female,40 to 49,2523
91910,2015,Female,40 to 49,5427
92109,2015,Female,40 to 49,2632
92182,2015,Female,40 to 49,5
92036,2015,Female,40 to 49,225
92011,2015,Female,40 to 49,1813
92155,2015,Female,40 to 49,3
92115,2015,Female,40 to 49,3535
92028,2015,Female,40 to 49,2705
92060,2015,Female,40 to 49,56
91935,2015,Female,40 to 49,613
91902,2015,Female,40 to 49,1124
91977,2015,Female,40 to 49,3959
92009,2015,Female,40 to 49,3628
92131,2015,Female,40 to 49,3055
92003,2015,Female,40 to 49,288
91941,2015,Female,40 to 49,2130
92019,2015,Female,40 to 49,2815
92096,2015,Female,40 to 49,0
92126,2015,Female,40 to 49,4944
92081,2015,Female,40 to 49,1794
92124,2015,Female,40 to 49,1969
92086,2015,Female,40 to 49,74
91917,2015,Female,40 to 49,43
92134,2015,Female,40 to 49,1
92119,2015,Female,40 to 49,1500
92127,2015,Female,40 to 49,3932
92139,2015,Female,40 to 49,2168
92136,2015,Female,40 to 49,17
91914,2015,Female,40 to 49,1481
92040,2015,Female,50 to 59,3386
92075,2015,Female,50 to 59,921
92114,2015,Female,50 to 59,4275
92134,2015,Female,50 to 59,0
92078,2015,Female,50 to 59,2654
91945,2015,Female,50 to 59,1909
92139,2015,Female,50 to 59,2287
92104,2015,Female,50 to 59,2686
92067,2015,Female,50 to 59,949
92128,2015,Female,50 to 59,3535
92069,2015,Female,50 to 59,2954
91934,2015,Female,50 to 59,69
92113,2015,Female,50 to 59,2660
92108,2015,Female,50 to 59,1057
92101,2015,Female,50 to 59,1839
92008,2015,Female,50 to 59,1954
92054,2015,Female,50 to 59,2567
92066,2015,Female,50 to 59,34
92059,2015,Female,50 to 59,115
91942,2015,Female,50 to 59,2631
92020,2015,Female,50 to 59,4238
92120,2015,Female,50 to 59,2004
92103,2015,Female,50 to 59,1779
91902,2015,Female,50 to 59,1306
92102,2015,Female,50 to 59,2195
92109,2015,Female,50 to 59,2074
92036,2015,Female,50 to 59,334
92027,2015,Female,50 to 59,3682
92111,2015,Female,50 to 59,3007
91950,2015,Female,50 to 59,3668
91931,2015,Female,50 to 59,34
92004,2015,Female,50 to 59,318
92115,2015,Female,50 to 59,3109
92672,2015,Female,50 to 59,57
92536,2015,Female,50 to 59,22
92091,2015,Female,50 to 59,175
92028,2015,Female,50 to 59,3317
92086,2015,Female,50 to 59,89
92107,2015,Female,50 to 59,1742
92058,2015,Female,50 to 59,1485
91913,2015,Female,50 to 59,2858
91914,2015,Female,50 to 59,1227
92057,2015,Female,50 to 59,3836
92061,2015,Female,50 to 59,199
91910,2015,Female,50 to 59,5478
92135,2015,Female,50 to 59,14
91916,2015,Female,50 to 59,196
92259,2015,Female,50 to 59,0
92123,2015,Female,50 to 59,1622
91932,2015,Female,50 to 59,1770
92119,2015,Female,50 to 59,1754
92060,2015,Female,50 to 59,50
91962,2015,Female,50 to 59,147
91906,2015,Female,50 to 59,251
92019,2015,Female,50 to 59,3644
92129,2015,Female,50 to 59,4737
92021,2015,Female,50 to 59,4938
91911,2015,Female,50 to 59,5491
91948,2015,Female,50 to 59,58
92124,2015,Female,50 to 59,1726
92029,2015,Female,50 to 59,1548
91978,2015,Female,50 to 59,641
92009,2015,Female,50 to 59,3624
91917,2015,Female,50 to 59,81
92071,2015,Female,50 to 59,4559
91901,2015,Female,50 to 59,1573
92070,2015,Female,50 to 59,61
92010,2015,Female,50 to 59,1272
92117,2015,Female,50 to 59,3630
92055,2015,Female,50 to 59,242
92014,2015,Female,50 to 59,1179
92003,2015,Female,50 to 59,332
92154,2015,Female,50 to 59,4859
92161,2015,Female,50 to 59,0
92105,2015,Female,50 to 59,3787
92064,2015,Female,50 to 59,4508
92118,2015,Female,50 to 59,1333
92145,2015,Female,50 to 59,1
92037,2015,Female,50 to 59,2636
92131,2015,Female,50 to 59,3204
92136,2015,Female,50 to 59,4
92096,2015,Female,50 to 59,0
92122,2015,Female,50 to 59,2242
92007,2015,Female,50 to 59,811
91977,2015,Female,50 to 59,4289
92024,2015,Female,50 to 59,4304
92140,2015,Female,50 to 59,0
92011,2015,Female,50 to 59,2018
91941,2015,Female,50 to 59,2477
92173,2015,Female,50 to 59,1915
92065,2015,Female,50 to 59,3145
92182,2015,Female,50 to 59,5
92081,2015,Female,50 to 59,2004
92084,2015,Female,50 to 59,3218
92130,2015,Female,50 to 59,4827
92025,2015,Female,50 to 59,3110
92126,2015,Female,50 to 59,4845
92026,2015,Female,50 to 59,3674
92116,2015,Female,50 to 59,2063
92155,2015,Female,50 to 59,2
91935,2015,Female,50 to 59,823
92121,2015,Female,50 to 59,278
92127,2015,Female,50 to 59,3296
92110,2015,Female,50 to 59,1461
91915,2015,Female,50 to 59,1723
92093,2015,Female,50 to 59,20
91963,2015,Female,50 to 59,73
92056,2015,Female,50 to 59,3662
92106,2015,Female,50 to 59,1328
91980,2015,Female,50 to 59,16
91905,2015,Female,50 to 59,125
92082,2015,Female,50 to 59,1461
92083,2015,Female,50 to 59,2170
91913,2015,Female,60 to 69,1632
92069,2015,Female,60 to 69,2088
92025,2015,Female,60 to 69,2168
92145,2015,Female,60 to 69,2
92107,2015,Female,60 to 69,1443
91978,2015,Female,60 to 69,511
92008,2015,Female,60 to 69,1638
92108,2015,Female,60 to 69,751
91941,2015,Female,60 to 69,2128
91910,2015,Female,60 to 69,4009
91931,2015,Female,60 to 69,38
92065,2015,Female,60 to 69,2264
92114,2015,Female,60 to 69,3350
92155,2015,Female,60 to 69,0
92028,2015,Female,60 to 69,3044
92014,2015,Female,60 to 69,1213
92130,2015,Female,60 to 69,2383
92058,2015,Female,60 to 69,1106
92054,2015,Female,60 to 69,1954
92134,2015,Female,60 to 69,0
92007,2015,Female,60 to 69,695
92036,2015,Female,60 to 69,392
91917,2015,Female,60 to 69,62
92029,2015,Female,60 to 69,1402
92259,2015,Female,60 to 69,0
92059,2015,Female,60 to 69,93
91945,2015,Female,60 to 69,1384
92154,2015,Female,60 to 69,3507
92672,2015,Female,60 to 69,32
92075,2015,Female,60 to 69,841
92021,2015,Female,60 to 69,3673
92064,2015,Female,60 to 69,3198
91963,2015,Female,60 to 69,54
92011,2015,Female,60 to 69,1482
92136,2015,Female,60 to 69,0
92010,2015,Female,60 to 69,902
91950,2015,Female,60 to 69,2491
91911,2015,Female,60 to 69,3714
92128,2015,Female,60 to 69,3001
92037,2015,Female,60 to 69,2530
92067,2015,Female,60 to 69,786
92182,2015,Female,60 to 69,1
92060,2015,Female,60 to 69,73
92083,2015,Female,60 to 69,1507
92117,2015,Female,60 to 69,2739
92086,2015,Female,60 to 69,110
92055,2015,Female,60 to 69,158
92081,2015,Female,60 to 69,1458
92019,2015,Female,60 to 69,2813
92121,2015,Female,60 to 69,176
91914,2015,Female,60 to 69,787
92078,2015,Female,60 to 69,2214
92120,2015,Female,60 to 69,1685
92105,2015,Female,60 to 69,2497
92102,2015,Female,60 to 69,1490
91905,2015,Female,60 to 69,128
91932,2015,Female,60 to 69,1163
91915,2015,Female,60 to 69,925
92140,2015,Female,60 to 69,0
92024,2015,Female,60 to 69,3668
92061,2015,Female,60 to 69,154
92109,2015,Female,60 to 69,1754
92110,2015,Female,60 to 69,1289
91962,2015,Female,60 to 69,140
92071,2015,Female,60 to 69,3234
91977,2015,Female,60 to 69,3150
92082,2015,Female,60 to 69,1238
92139,2015,Female,60 to 69,1800
92536,2015,Female,60 to 69,27
92131,2015,Female,60 to 69,2157
91934,2015,Female,60 to 69,73
92093,2015,Female,60 to 69,13
92161,2015,Female,60 to 69,0
92129,2015,Female,60 to 69,3137
92004,2015,Female,60 to 69,383
92115,2015,Female,60 to 69,2438
92173,2015,Female,60 to 69,1141
91906,2015,Female,60 to 69,247
91980,2015,Female,60 to 69,8
92084,2015,Female,60 to 69,2242
92119,2015,Female,60 to 69,1474
91916,2015,Female,60 to 69,169
92123,2015,Female,60 to 69,1229
92106,2015,Female,60 to 69,1209
91902,2015,Female,60 to 69,1207
92113,2015,Female,60 to 69,1519
92122,2015,Female,60 to 69,1898
92066,2015,Female,60 to 69,36
92020,2015,Female,60 to 69,3067
92009,2015,Female,60 to 69,2527
92056,2015,Female,60 to 69,3081
92118,2015,Female,60 to 69,1209
92135,2015,Female,60 to 69,3
92124,2015,Female,60 to 69,1567
91901,2015,Female,60 to 69,1214
92126,2015,Female,60 to 69,3720
91935,2015,Female,60 to 69,673
92027,2015,Female,60 to 69,2510
92103,2015,Female,60 to 69,1792
92101,2015,Female,60 to 69,1634
91942,2015,Female,60 to 69,1907
92040,2015,Female,60 to 69,2471
92096,2015,Female,60 to 69,0
92116,2015,Female,60 to 69,1769
91948,2015,Female,60 to 69,45
92070,2015,Female,60 to 69,76
92057,2015,Female,60 to 69,2664
92003,2015,Female,60 to 69,263
92026,2015,Female,60 to 69,2858
92091,2015,Female,60 to 69,115
92111,2015,Female,60 to 69,2425
92104,2015,Female,60 to 69,2074
92127,2015,Female,60 to 69,1943
92139,2015,Female,70 to 79,1026
91934,2015,Female,70 to 79,47
92115,2015,Female,70 to 79,1154
92066,2015,Female,70 to 79,19
92101,2015,Female,70 to 79,972
92182,2015,Female,70 to 79,0
92040,2015,Female,70 to 79,1314
92259,2015,Female,70 to 79,0
92114,2015,Female,70 to 79,1891
92104,2015,Female,70 to 79,889
91978,2015,Female,70 to 79,254
92140,2015,Female,70 to 79,0
91962,2015,Female,70 to 79,72
92008,2015,Female,70 to 79,868
92136,2015,Female,70 to 79,0
92127,2015,Female,70 to 79,862
92118,2015,Female,70 to 79,772
92010,2015,Female,70 to 79,441
92116,2015,Female,70 to 79,675
92122,2015,Female,70 to 79,1264
91945,2015,Female,70 to 79,736
92173,2015,Female,70 to 79,716
92026,2015,Female,70 to 79,1688
92029,2015,Female,70 to 79,800
92109,2015,Female,70 to 79,1001
92059,2015,Female,70 to 79,36
92091,2015,Female,70 to 79,75
92096,2015,Female,70 to 79,0
92067,2015,Female,70 to 79,421
92003,2015,Female,70 to 79,221
92036,2015,Female,70 to 79,254
92058,2015,Female,70 to 79,683
92060,2015,Female,70 to 79,41
92105,2015,Female,70 to 79,1314
92025,2015,Female,70 to 79,1209
91932,2015,Female,70 to 79,626
91941,2015,Female,70 to 79,1190
92129,2015,Female,70 to 79,1259
92536,2015,Female,70 to 79,25
92117,2015,Female,70 to 79,1789
92135,2015,Female,70 to 79,0
92134,2015,Female,70 to 79,0
92154,2015,Female,70 to 79,2085
91980,2015,Female,70 to 79,5
92155,2015,Female,70 to 79,0
91902,2015,Female,70 to 79,639
92672,2015,Female,70 to 79,37
92082,2015,Female,70 to 79,670
92124,2015,Female,70 to 79,790
92120,2015,Female,70 to 79,1182
92004,2015,Female,70 to 79,291
92014,2015,Female,70 to 79,732
92111,2015,Female,70 to 79,1512
92007,2015,Female,70 to 79,323
91917,2015,Female,70 to 79,29
92078,2015,Female,70 to 79,1543
91977,2015,Female,70 to 79,1755
92102,2015,Female,70 to 79,811
91942,2015,Female,70 to 79,1111
92145,2015,Female,70 to 79,2
91905,2015,Female,70 to 79,66
92054,2015,Female,70 to 79,1018
92075,2015,Female,70 to 79,584
92121,2015,Female,70 to 79,78
92070,2015,Female,70 to 79,58
91914,2015,Female,70 to 79,404
92081,2015,Female,70 to 79,813
91950,2015,Female,70 to 79,1597
92037,2015,Female,70 to 79,1877
92064,2015,Female,70 to 79,1645
92071,2015,Female,70 to 79,1743
92027,2015,Female,70 to 79,1414
92130,2015,Female,70 to 79,974
92069,2015,Female,70 to 79,1124
92024,2015,Female,70 to 79,1633
92083,2015,Female,70 to 79,711
92028,2015,Female,70 to 79,1958
91916,2015,Female,70 to 79,68
92131,2015,Female,70 to 79,754
92055,2015,Female,70 to 79,134
92128,2015,Female,70 to 79,2040
92103,2015,Female,70 to 79,1041
92084,2015,Female,70 to 79,1317
91935,2015,Female,70 to 79,332
92093,2015,Female,70 to 79,14
92065,2015,Female,70 to 79,1061
91948,2015,Female,70 to 79,19
91911,2015,Female,70 to 79,2527
91906,2015,Female,70 to 79,122
92011,2015,Female,70 to 79,938
92107,2015,Female,70 to 79,662
91915,2015,Female,70 to 79,392
92110,2015,Female,70 to 79,812
91913,2015,Female,70 to 79,912
92161,2015,Female,70 to 79,0
92057,2015,Female,70 to 79,1687
92108,2015,Female,70 to 79,428
91901,2015,Female,70 to 79,646
91910,2015,Female,70 to 79,2376
91963,2015,Female,70 to 79,37
92021,2015,Female,70 to 79,1997
92106,2015,Female,70 to 79,693
92119,2015,Female,70 to 79,1122
92126,2015,Female,70 to 79,1884
92123,2015,Female,70 to 79,706
92020,2015,Female,70 to 79,1854
92019,2015,Female,70 to 79,1401
91931,2015,Female,70 to 79,12
92056,2015,Female,70 to 79,1933
92086,2015,Female,70 to 79,68
92113,2015,Female,70 to 79,859
92061,2015,Female,70 to 79,75
92009,2015,Female,70 to 79,1179
92071,2015,Female,80+,1137
