ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92113,2013,Female,70 to 79,825
91910,2013,Female,70 to 79,2276
91945,2013,Female,80+,632
92536,2013,Female,80+,2
92105,2013,Female,80+,850
92060,2013,Female,80+,21
92075,2013,Female,80+,336
92116,2013,Female,80+,446
92107,2013,Female,80+,549
92122,2013,Female,80+,1134
92091,2013,Female,80+,35
91978,2013,Female,80+,157
92109,2013,Female,80+,1008
92067,2013,Female,80+,231
92110,2013,Female,80+,745
92021,2013,Female,80+,1394
91931,2013,Female,80+,3
92064,2013,Female,80+,1198
91942,2013,Female,80+,1405
92008,2013,Female,80+,926
92028,2013,Female,80+,1241
91905,2013,Female,80+,29
91962,2013,Female,80+,26
92134,2013,Female,80+,2
92126,2013,Female,80+,950
92106,2013,Female,80+,659
92111,2013,Female,80+,1185
92054,2013,Female,80+,719
92130,2013,Female,80+,421
91914,2013,Female,80+,149
92108,2013,Female,80+,383
92066,2013,Female,80+,12
92117,2013,Female,80+,1560
92037,2013,Female,80+,1753
92029,2013,Female,80+,448
92129,2013,Female,80+,581
92019,2013,Female,80+,945
92083,2013,Female,80+,542
92173,2013,Female,80+,460
92154,2013,Female,80+,1215
91977,2013,Female,80+,1203
91980,2013,Female,80+,6
92055,2013,Female,80+,48
92069,2013,Female,80+,770
92118,2013,Female,80+,680
91906,2013,Female,80+,52
92078,2013,Female,80+,1508
91916,2013,Female,80+,29
91934,2013,Female,80+,20
92025,2013,Female,80+,1003
92081,2013,Female,80+,731
92084,2013,Female,80+,1149
92010,2013,Female,80+,405
92145,2013,Female,80+,4
92102,2013,Female,80+,523
92004,2013,Female,80+,187
92124,2013,Female,80+,348
91948,2013,Female,80+,9
92113,2013,Female,80+,551
92056,2013,Female,80+,1982
92014,2013,Female,80+,384
91910,2013,Female,80+,1940
92020,2013,Female,80+,1493
92127,2013,Female,80+,764
91950,2013,Female,80+,1375
92026,2013,Female,80+,1518
92136,2013,Female,80+,0
92103,2013,Female,80+,975
91932,2013,Female,80+,417
92155,2013,Female,80+,0
92123,2013,Female,80+,726
91901,2013,Female,80+,333
92101,2013,Female,80+,731
92093,2013,Female,80+,12
92119,2013,Female,80+,925
91902,2013,Female,80+,466
92009,2013,Female,80+,616
92036,2013,Female,80+,94
92007,2013,Female,80+,220
91917,2013,Female,80+,27
91935,2013,Female,80+,148
92115,2013,Female,80+,1101
92065,2013,Female,80+,604
92071,2013,Female,80+,1092
92086,2013,Female,80+,27
92059,2013,Female,80+,18
92082,2013,Female,80+,338
91941,2013,Female,80+,1093
92139,2013,Female,80+,661
92182,2013,Female,80+,0
91913,2013,Female,80+,450
92058,2013,Female,80+,469
92011,2013,Female,80+,620
91963,2013,Female,80+,16
92672,2013,Female,80+,11
92161,2013,Female,80+,0
92121,2013,Female,80+,26
92003,2013,Female,80+,133
92104,2013,Female,80+,588
92096,2013,Female,80+,0
92114,2013,Female,80+,1144
92128,2013,Female,80+,2068
92024,2013,Female,80+,1849
92120,2013,Female,80+,1087
92131,2013,Female,80+,308
92027,2013,Female,80+,979
92057,2013,Female,80+,1323
91915,2013,Female,80+,188
92070,2013,Female,80+,23
92040,2013,Female,80+,766
92140,2013,Female,80+,0
92135,2013,Female,80+,0
92061,2013,Female,80+,39
92259,2013,Female,80+,0
91911,2013,Female,80+,1789
92081,2013,Female,Under 10,1829
92135,2013,Female,Under 10,9
92054,2013,Female,Under 10,2735
92061,2013,Female,Under 10,174
92093,2013,Female,Under 10,15
92108,2013,Female,Under 10,1084
92084,2013,Female,Under 10,3787
92129,2013,Female,Under 10,3128
92117,2013,Female,Under 10,2713
92091,2013,Female,Under 10,129
92082,2013,Female,Under 10,1012
92259,2013,Female,Under 10,0
92064,2013,Female,Under 10,2675
91905,2013,Female,Under 10,91
91902,2013,Female,Under 10,939
91978,2013,Female,Under 10,477
92007,2013,Female,Under 10,513
92140,2013,Female,Under 10,0
92127,2013,Female,Under 10,3204
92083,2013,Female,Under 10,2928
92131,2013,Female,Under 10,2275
92060,2013,Female,Under 10,38
92154,2013,Female,Under 10,5517
92075,2013,Female,Under 10,619
91963,2013,Female,Under 10,52
91916,2013,Female,Under 10,77
91945,2013,Female,Under 10,1742
92136,2013,Female,Under 10,0
92020,2013,Female,Under 10,4004
91942,2013,Female,Under 10,2208
92066,2013,Female,Under 10,7
92069,2013,Female,Under 10,3579
92024,2013,Female,Under 10,2859
92120,2013,Female,Under 10,1352
92058,2013,Female,Under 10,1721
91932,2013,Female,Under 10,1917
91910,2013,Female,Under 10,5147
91931,2013,Female,Under 10,17
92037,2013,Female,Under 10,1782
92126,2013,Female,Under 10,4470
92145,2013,Female,Under 10,0
92103,2013,Female,Under 10,1344
91934,2013,Female,Under 10,62
92672,2013,Female,Under 10,506
92119,2013,Female,Under 10,1108
92036,2013,Female,Under 10,188
92003,2013,Female,Under 10,219
92086,2013,Female,Under 10,41
92115,2013,Female,Under 10,3852
92029,2013,Female,Under 10,1109
92067,2013,Female,Under 10,404
92056,2013,Female,Under 10,3158
92536,2013,Female,Under 10,13
92118,2013,Female,Under 10,836
92071,2013,Female,Under 10,3292
92028,2013,Female,Under 10,3059
91977,2013,Female,Under 10,4108
92122,2013,Female,Under 10,2397
92116,2013,Female,Under 10,1955
92078,2013,Female,Under 10,3050
92059,2013,Female,Under 10,105
92070,2013,Female,Under 10,29
92114,2013,Female,Under 10,4133
92107,2013,Female,Under 10,1320
92161,2013,Female,Under 10,0
91914,2013,Female,Under 10,1233
92010,2013,Female,Under 10,884
92110,2013,Female,Under 10,1436
92109,2013,Female,Under 10,2269
92102,2013,Female,Under 10,3135
92101,2013,Female,Under 10,1406
92004,2013,Female,Under 10,255
92134,2013,Female,Under 10,0
92106,2013,Female,Under 10,1038
92014,2013,Female,Under 10,501
91901,2013,Female,Under 10,890
91911,2013,Female,Under 10,6015
92011,2013,Female,Under 10,1178
92040,2013,Female,Under 10,2631
91917,2013,Female,Under 10,45
91948,2013,Female,Under 10,26
91915,2013,Female,Under 10,2260
92130,2013,Female,Under 10,3418
92019,2013,Female,Under 10,2563
92128,2013,Female,Under 10,2666
91962,2013,Female,Under 10,74
91950,2013,Female,Under 10,4265
92009,2013,Female,Under 10,2606
92123,2013,Female,Under 10,1907
92055,2013,Female,Under 10,2719
92111,2013,Female,Under 10,2733
91913,2013,Female,Under 10,3428
92155,2013,Female,Under 10,1
92057,2013,Female,Under 10,3823
92124,2013,Female,Under 10,2482
91906,2013,Female,Under 10,207
92021,2013,Female,Under 10,4277
92173,2013,Female,Under 10,2196
92139,2013,Female,Under 10,2428
92026,2013,Female,Under 10,3578
92104,2013,Female,Under 10,2859
92025,2013,Female,Under 10,4050
92096,2013,Female,Under 10,0
92113,2013,Female,Under 10,4138
92027,2013,Female,Under 10,3926
92105,2013,Female,Under 10,5612
92121,2013,Female,Under 10,247
91935,2013,Female,Under 10,413
91980,2013,Female,Under 10,8
92182,2013,Female,Under 10,0
92008,2013,Female,Under 10,1387
91941,2013,Female,Under 10,1885
92065,2013,Female,Under 10,2208
92058,2013,Male,10 to 19,1702
91915,2013,Male,10 to 19,2443
92120,2013,Male,10 to 19,1319
92057,2013,Male,10 to 19,3865
92173,2013,Male,10 to 19,2764
92155,2013,Male,10 to 19,49
91962,2013,Male,10 to 19,74
92109,2013,Male,10 to 19,1307
92024,2013,Male,10 to 19,3158
92536,2013,Male,10 to 19,18
92096,2013,Male,10 to 19,248
92139,2013,Male,10 to 19,2563
92124,2013,Male,10 to 19,2091
91932,2013,Male,10 to 19,1913
91941,2013,Male,10 to 19,1752
92134,2013,Male,10 to 19,24
92026,2013,Male,10 to 19,3686
92054,2013,Male,10 to 19,2309
92069,2013,Male,10 to 19,3698
92126,2013,Male,10 to 19,4488
91913,2013,Male,10 to 19,3615
92105,2013,Male,10 to 19,5766
91905,2013,Male,10 to 19,199
92131,2013,Male,10 to 19,2712
92083,2013,Male,10 to 19,2899
91978,2013,Male,10 to 19,536
92110,2013,Male,10 to 19,1509
92078,2013,Male,10 to 19,2740
91902,2013,Male,10 to 19,1101
92114,2013,Male,10 to 19,4984
92672,2013,Male,10 to 19,211
92130,2013,Male,10 to 19,4492
92067,2013,Male,10 to 19,665
91917,2013,Male,10 to 19,57
92071,2013,Male,10 to 19,3511
92060,2013,Male,10 to 19,42
92107,2013,Male,10 to 19,965
92116,2013,Male,10 to 19,1375
92014,2013,Male,10 to 19,717
92117,2013,Male,10 to 19,2471
92140,2013,Male,10 to 19,1829
91948,2013,Male,10 to 19,30
92128,2013,Male,10 to 19,2704
92019,2013,Male,10 to 19,2924
92056,2013,Male,10 to 19,3149
91906,2013,Male,10 to 19,314
92259,2013,Male,10 to 19,0
92154,2013,Male,10 to 19,6620
92106,2013,Male,10 to 19,1402
91901,2013,Male,10 to 19,1304
92027,2013,Male,10 to 19,4199
92118,2013,Male,10 to 19,1132
92102,2013,Male,10 to 19,3063
92093,2013,Male,10 to 19,2566
92086,2013,Male,10 to 19,46
92121,2013,Male,10 to 19,203
92091,2013,Male,10 to 19,111
92081,2013,Male,10 to 19,1770
92123,2013,Male,10 to 19,1497
92075,2013,Male,10 to 19,629
92009,2013,Male,10 to 19,3092
92064,2013,Male,10 to 19,3722
92084,2013,Male,10 to 19,3554
91914,2013,Male,10 to 19,1547
92115,2013,Male,10 to 19,3474
92003,2013,Male,10 to 19,233
92061,2013,Male,10 to 19,194
92040,2013,Male,10 to 19,2740
92004,2013,Male,10 to 19,256
92029,2013,Male,10 to 19,1138
92021,2013,Male,10 to 19,4263
92011,2013,Male,10 to 19,1635
92103,2013,Male,10 to 19,822
91935,2013,Male,10 to 19,623
92101,2013,Male,10 to 19,915
92010,2013,Male,10 to 19,988
92104,2013,Male,10 to 19,2082
92135,2013,Male,10 to 19,225
92025,2013,Male,10 to 19,4034
91963,2013,Male,10 to 19,62
92145,2013,Male,10 to 19,31
92122,2013,Male,10 to 19,1423
92111,2013,Male,10 to 19,2675
92108,2013,Male,10 to 19,508
92065,2013,Male,10 to 19,2663
92059,2013,Male,10 to 19,116
91942,2013,Male,10 to 19,1854
92070,2013,Male,10 to 19,48
91945,2013,Male,10 to 19,1695
92182,2013,Male,10 to 19,750
92020,2013,Male,10 to 19,3793
92028,2013,Male,10 to 19,3106
91911,2013,Male,10 to 19,6884
92008,2013,Male,10 to 19,1733
92136,2013,Male,10 to 19,746
91916,2013,Male,10 to 19,116
92082,2013,Male,10 to 19,1179
92119,2013,Male,10 to 19,1196
92037,2013,Male,10 to 19,1869
92161,2013,Male,10 to 19,0
91934,2013,Male,10 to 19,59
91931,2013,Male,10 to 19,23
91980,2013,Male,10 to 19,14
92113,2013,Male,10 to 19,4674
91910,2013,Male,10 to 19,5654
91977,2013,Male,10 to 19,4536
92036,2013,Male,10 to 19,182
92007,2013,Male,10 to 19,496
91950,2013,Male,10 to 19,4505
92055,2013,Male,10 to 19,3792
92066,2013,Male,10 to 19,16
92129,2013,Male,10 to 19,3984
92127,2013,Male,10 to 19,3519
91977,2013,Male,20 to 29,4730
92026,2013,Male,20 to 29,4121
92128,2013,Male,20 to 29,2939
92103,2013,Male,20 to 29,2437
92067,2013,Male,20 to 29,462
92086,2013,Male,20 to 29,91
92029,2013,Male,20 to 29,1261
92010,2013,Male,20 to 29,946
92004,2013,Male,20 to 29,347
91980,2013,Male,20 to 29,10
92109,2013,Male,20 to 29,6898
92136,2013,Male,20 to 29,7830
92114,2013,Male,20 to 29,5083
91902,2013,Male,20 to 29,1213
91963,2013,Male,20 to 29,62
92119,2013,Male,20 to 29,1696
91910,2013,Male,20 to 29,6500
92173,2013,Male,20 to 29,2413
91911,2013,Male,20 to 29,6685
92037,2013,Male,20 to 29,3499
92066,2013,Male,20 to 29,16
92091,2013,Male,20 to 29,76
92009,2013,Male,20 to 29,2181
92140,2013,Male,20 to 29,1921
91942,2013,Male,20 to 29,3653
92135,2013,Male,20 to 29,3043
92536,2013,Male,20 to 29,30
92081,2013,Male,20 to 29,2772
92019,2013,Male,20 to 29,3305
92154,2013,Male,20 to 29,8075
92093,2013,Male,20 to 29,1664
91932,2013,Male,20 to 29,2687
91916,2013,Male,20 to 29,142
92011,2013,Male,20 to 29,1129
91914,2013,Male,20 to 29,1091
92672,2013,Male,20 to 29,666
91941,2013,Male,20 to 29,2462
92145,2013,Male,20 to 29,157
92127,2013,Male,20 to 29,2548
92024,2013,Male,20 to 29,3279
92124,2013,Male,20 to 29,2561
92126,2013,Male,20 to 29,8603
91906,2013,Male,20 to 29,222
92003,2013,Male,20 to 29,299
92116,2013,Male,20 to 29,2462
92115,2013,Male,20 to 29,7727
91901,2013,Male,20 to 29,1156
92108,2013,Male,20 to 29,2567
91935,2013,Male,20 to 29,595
92129,2013,Male,20 to 29,3549
92120,2013,Male,20 to 29,1857
92028,2013,Male,20 to 29,3948
92036,2013,Male,20 to 29,254
92110,2013,Male,20 to 29,2711
92082,2013,Male,20 to 29,1208
91934,2013,Male,20 to 29,67
92055,2013,Male,20 to 29,13113
91913,2013,Male,20 to 29,3495
92113,2013,Male,20 to 29,4487
92259,2013,Male,20 to 29,0
92040,2013,Male,20 to 29,3229
92007,2013,Male,20 to 29,641
92122,2013,Male,20 to 29,6588
92117,2013,Male,20 to 29,4350
91945,2013,Male,20 to 29,1947
92008,2013,Male,20 to 29,2493
92056,2013,Male,20 to 29,4549
92059,2013,Male,20 to 29,119
92105,2013,Male,20 to 29,6130
92020,2013,Male,20 to 29,4771
92021,2013,Male,20 to 29,5279
92083,2013,Male,20 to 29,3519
92069,2013,Male,20 to 29,3820
92104,2013,Male,20 to 29,3851
92057,2013,Male,20 to 29,4534
92118,2013,Male,20 to 29,1525
92102,2013,Male,20 to 29,3799
92155,2013,Male,20 to 29,278
92130,2013,Male,20 to 29,2605
91915,2013,Male,20 to 29,1735
92071,2013,Male,20 to 29,4143
92111,2013,Male,20 to 29,4016
92061,2013,Male,20 to 29,215
91931,2013,Male,20 to 29,18
92121,2013,Male,20 to 29,714
92084,2013,Male,20 to 29,4214
92060,2013,Male,20 to 29,57
92107,2013,Male,20 to 29,2713
92070,2013,Male,20 to 29,55
92161,2013,Male,20 to 29,0
92182,2013,Male,20 to 29,142
92078,2013,Male,20 to 29,2968
91948,2013,Male,20 to 29,28
91978,2013,Male,20 to 29,677
92101,2013,Male,20 to 29,5240
92134,2013,Male,20 to 29,120
91950,2013,Male,20 to 29,4580
91905,2013,Male,20 to 29,164
92065,2013,Male,20 to 29,2671
92058,2013,Male,20 to 29,2222
92014,2013,Male,20 to 29,738
92139,2013,Male,20 to 29,2849
92054,2013,Male,20 to 29,3522
91962,2013,Male,20 to 29,107
92075,2013,Male,20 to 29,741
92131,2013,Male,20 to 29,1817
92096,2013,Male,20 to 29,46
92123,2013,Male,20 to 29,2543
91917,2013,Male,20 to 29,64
92064,2013,Male,20 to 29,3313
92106,2013,Male,20 to 29,2784
92025,2013,Male,20 to 29,4332
92027,2013,Male,20 to 29,4374
91980,2013,Male,30 to 39,15
92119,2013,Male,30 to 39,1289
92130,2013,Male,30 to 39,3087
91942,2013,Male,30 to 39,2950
92081,2013,Male,30 to 39,2143
92117,2013,Male,30 to 39,4110
91962,2013,Male,30 to 39,67
92129,2013,Male,30 to 39,3108
91917,2013,Male,30 to 39,43
92059,2013,Male,30 to 39,102
92120,2013,Male,30 to 39,1721
92026,2013,Male,30 to 39,3359
91977,2013,Male,30 to 39,3855
92028,2013,Male,30 to 39,2465
92064,2013,Male,30 to 39,2377
92040,2013,Male,30 to 39,2477
92007,2013,Male,30 to 39,949
92109,2013,Male,30 to 39,6925
92108,2013,Male,30 to 39,2627
91931,2013,Male,30 to 39,21
92014,2013,Male,30 to 39,715
92259,2013,Male,30 to 39,0
92004,2013,Male,30 to 39,218
92103,2013,Male,30 to 39,3910
91932,2013,Male,30 to 39,1919
92037,2013,Male,30 to 39,2999
91910,2013,Male,30 to 39,5148
92075,2013,Male,30 to 39,875
92091,2013,Male,30 to 39,72
92065,2013,Male,30 to 39,1895
92139,2013,Male,30 to 39,2334
91941,2013,Male,30 to 39,2055
92116,2013,Male,30 to 39,3642
92003,2013,Male,30 to 39,226
92113,2013,Male,30 to 39,3691
92056,2013,Male,30 to 39,3140
92025,2013,Male,30 to 39,3559
92054,2013,Male,30 to 39,3088
92029,2013,Male,30 to 39,1125
92011,2013,Male,30 to 39,1113
92069,2013,Male,30 to 39,3210
92066,2013,Male,30 to 39,17
91901,2013,Male,30 to 39,833
91935,2013,Male,30 to 39,369
91911,2013,Male,30 to 39,5366
92084,2013,Male,30 to 39,3218
92083,2013,Male,30 to 39,2599
92055,2013,Male,30 to 39,1702
92140,2013,Male,30 to 39,27
92070,2013,Male,30 to 39,38
92071,2013,Male,30 to 39,3596
92060,2013,Male,30 to 39,41
92101,2013,Male,30 to 39,6186
92536,2013,Male,30 to 39,25
92118,2013,Male,30 to 39,913
91948,2013,Male,30 to 39,33
92021,2013,Male,30 to 39,4094
91916,2013,Male,30 to 39,95
92105,2013,Male,30 to 39,5051
92078,2013,Male,30 to 39,2955
92182,2013,Male,30 to 39,2
92127,2013,Male,30 to 39,3083
92115,2013,Male,30 to 39,4179
92024,2013,Male,30 to 39,3579
91934,2013,Male,30 to 39,58
92057,2013,Male,30 to 39,3404
92111,2013,Male,30 to 39,3737
92096,2013,Male,30 to 39,8
92107,2013,Male,30 to 39,3359
92106,2013,Male,30 to 39,1627
91963,2013,Male,30 to 39,59
91905,2013,Male,30 to 39,142
92020,2013,Male,30 to 39,3870
92036,2013,Male,30 to 39,178
92082,2013,Male,30 to 39,893
91906,2013,Male,30 to 39,228
92123,2013,Male,30 to 39,2482
91902,2013,Male,30 to 39,980
92672,2013,Male,30 to 39,342
92124,2013,Male,30 to 39,2637
92131,2013,Male,30 to 39,2051
92155,2013,Male,30 to 39,54
92121,2013,Male,30 to 39,430
92154,2013,Male,30 to 39,6391
92110,2013,Male,30 to 39,2326
92135,2013,Male,30 to 39,652
92145,2013,Male,30 to 39,15
92010,2013,Male,30 to 39,937
92114,2013,Male,30 to 39,3705
92134,2013,Male,30 to 39,23
92136,2013,Male,30 to 39,1485
92102,2013,Male,30 to 39,3883
91915,2013,Male,30 to 39,2146
91914,2013,Male,30 to 39,971
92093,2013,Male,30 to 39,73
92086,2013,Male,30 to 39,68
91978,2013,Male,30 to 39,431
92058,2013,Male,30 to 39,1685
91913,2013,Male,30 to 39,3357
92104,2013,Male,30 to 39,5315
91945,2013,Male,30 to 39,1785
92009,2013,Male,30 to 39,2393
92128,2013,Male,30 to 39,3148
92161,2013,Male,30 to 39,0
92067,2013,Male,30 to 39,283
92027,2013,Male,30 to 39,3536
92122,2013,Male,30 to 39,4659
92126,2013,Male,30 to 39,6088
92061,2013,Male,30 to 39,153
92008,2013,Male,30 to 39,2180
92173,2013,Male,30 to 39,1723
92019,2013,Male,30 to 39,2477
91950,2013,Male,30 to 39,3519
91934,2013,Male,40 to 49,53
92182,2013,Male,40 to 49,2
92064,2013,Male,40 to 49,3232
92173,2013,Male,40 to 49,1745
91901,2013,Male,40 to 49,1134
91962,2013,Male,40 to 49,94
92055,2013,Male,40 to 49,526
91911,2013,Male,40 to 49,5442
92111,2013,Male,40 to 49,3222
92036,2013,Male,40 to 49,220
92067,2013,Male,40 to 49,561
92007,2013,Male,40 to 49,781
92008,2013,Male,40 to 49,1816
92096,2013,Male,40 to 49,3
92069,2013,Male,40 to 49,3360
92103,2013,Male,40 to 49,3021
92672,2013,Male,40 to 49,108
92118,2013,Male,40 to 49,1084
92071,2013,Male,40 to 49,3816
92131,2013,Male,40 to 49,2981
92057,2013,Male,40 to 49,3708
92115,2013,Male,40 to 49,3765
91950,2013,Male,40 to 49,3393
92139,2013,Male,40 to 49,2138
92134,2013,Male,40 to 49,2
92014,2013,Male,40 to 49,837
91913,2013,Male,40 to 49,3381
92136,2013,Male,40 to 49,369
91906,2013,Male,40 to 49,252
92140,2013,Male,40 to 49,12
92119,2013,Male,40 to 49,1576
92106,2013,Male,40 to 49,1297
92066,2013,Male,40 to 49,13
92075,2013,Male,40 to 49,875
91948,2013,Male,40 to 49,32
92108,2013,Male,40 to 49,1359
92091,2013,Male,40 to 49,134
91945,2013,Male,40 to 49,1665
91902,2013,Male,40 to 49,1068
91977,2013,Male,40 to 49,3863
92129,2013,Male,40 to 49,4026
92259,2013,Male,40 to 49,0
92130,2013,Male,40 to 49,4909
92058,2013,Male,40 to 49,1497
92056,2013,Male,40 to 49,3212
92121,2013,Male,40 to 49,312
92010,2013,Male,40 to 49,1107
92093,2013,Male,40 to 49,17
92110,2013,Male,40 to 49,1685
92127,2013,Male,40 to 49,3568
92059,2013,Male,40 to 49,95
92107,2013,Male,40 to 49,2165
92040,2013,Male,40 to 49,2674
91932,2013,Male,40 to 49,1616
92104,2013,Male,40 to 49,4074
91941,2013,Male,40 to 49,2152
92054,2013,Male,40 to 49,2633
92109,2013,Male,40 to 49,3242
92083,2013,Male,40 to 49,2468
92003,2013,Male,40 to 49,267
92011,2013,Male,40 to 49,1742
92116,2013,Male,40 to 49,2891
92161,2013,Male,40 to 49,0
92126,2013,Male,40 to 49,5054
92021,2013,Male,40 to 49,4307
91931,2013,Male,40 to 49,27
92070,2013,Male,40 to 49,31
92135,2013,Male,40 to 49,193
92120,2013,Male,40 to 49,1676
92037,2013,Male,40 to 49,2322
91915,2013,Male,40 to 49,2277
91935,2013,Male,40 to 49,609
92114,2013,Male,40 to 49,3785
92084,2013,Male,40 to 49,3080
92082,2013,Male,40 to 49,1098
92060,2013,Male,40 to 49,53
92113,2013,Male,40 to 49,3408
91916,2013,Male,40 to 49,146
91910,2013,Male,40 to 49,5214
92081,2013,Male,40 to 49,1929
92065,2013,Male,40 to 49,2426
91963,2013,Male,40 to 49,64
92154,2013,Male,40 to 49,6178
92029,2013,Male,40 to 49,1141
92078,2013,Male,40 to 49,3085
91914,2013,Male,40 to 49,1387
92117,2013,Male,40 to 49,3541
91978,2013,Male,40 to 49,504
91980,2013,Male,40 to 49,12
92536,2013,Male,40 to 49,18
92102,2013,Male,40 to 49,3113
92009,2013,Male,40 to 49,3474
92025,2013,Male,40 to 49,3329
92128,2013,Male,40 to 49,3476
92122,2013,Male,40 to 49,2474
92124,2013,Male,40 to 49,1818
92020,2013,Male,40 to 49,3784
92019,2013,Male,40 to 49,2825
92086,2013,Male,40 to 49,70
91942,2013,Male,40 to 49,2435
92028,2013,Male,40 to 49,2791
92123,2013,Male,40 to 49,1740
91905,2013,Male,40 to 49,110
92105,2013,Male,40 to 49,4777
92004,2013,Male,40 to 49,198
92027,2013,Male,40 to 49,3723
92101,2013,Male,40 to 49,3850
92061,2013,Male,40 to 49,191
92155,2013,Male,40 to 49,21
92026,2013,Male,40 to 49,3411
92024,2013,Male,40 to 49,3809
92145,2013,Male,40 to 49,6
91917,2013,Male,40 to 49,51
91941,2013,Male,50 to 59,2335
92028,2013,Male,50 to 59,3236
92019,2013,Male,50 to 59,3325
92011,2013,Male,50 to 59,1764
92120,2013,Male,50 to 59,1863
91980,2013,Male,50 to 59,6
91977,2013,Male,50 to 59,3926
91916,2013,Male,50 to 59,205
92026,2013,Male,50 to 59,3410
91963,2013,Male,50 to 59,86
91902,2013,Male,50 to 59,1156
92014,2013,Male,50 to 59,1105
92093,2013,Male,50 to 59,14
92054,2013,Male,50 to 59,2687
92083,2013,Male,50 to 59,2108
91910,2013,Male,50 to 59,4960
92113,2013,Male,50 to 59,2550
92536,2013,Male,50 to 59,42
92102,2013,Male,50 to 59,2225
91906,2013,Male,50 to 59,272
92182,2013,Male,50 to 59,0
91942,2013,Male,50 to 59,2458
92025,2013,Male,50 to 59,3066
92060,2013,Male,50 to 59,53
92111,2013,Male,50 to 59,2812
92116,2013,Male,50 to 59,2326
92129,2013,Male,50 to 59,4338
91901,2013,Male,50 to 59,1440
91913,2013,Male,50 to 59,2470
92066,2013,Male,50 to 59,22
92139,2013,Male,50 to 59,2088
92021,2013,Male,50 to 59,4722
92104,2013,Male,50 to 59,2941
92069,2013,Male,50 to 59,2818
92145,2013,Male,50 to 59,3
92121,2013,Male,50 to 59,269
91911,2013,Male,50 to 59,4868
92118,2013,Male,50 to 59,1159
92126,2013,Male,50 to 59,4438
92124,2013,Male,50 to 59,1452
92070,2013,Male,50 to 59,63
92114,2013,Male,50 to 59,4212
92057,2013,Male,50 to 59,3386
92084,2013,Male,50 to 59,3069
92131,2013,Male,50 to 59,2820
92027,2013,Male,50 to 59,3377
92036,2013,Male,50 to 59,338
92061,2013,Male,50 to 59,202
92067,2013,Male,50 to 59,784
91934,2013,Male,50 to 59,85
92154,2013,Male,50 to 59,4937
92058,2013,Male,50 to 59,1423
92107,2013,Male,50 to 59,1868
92040,2013,Male,50 to 59,3248
92119,2013,Male,50 to 59,1652
92004,2013,Male,50 to 59,270
92086,2013,Male,50 to 59,90
91932,2013,Male,50 to 59,1626
92106,2013,Male,50 to 59,1361
92108,2013,Male,50 to 59,1076
92127,2013,Male,50 to 59,2890
92096,2013,Male,50 to 59,3
92003,2013,Male,50 to 59,332
92056,2013,Male,50 to 59,3464
92155,2013,Male,50 to 59,5
92064,2013,Male,50 to 59,4215
91950,2013,Male,50 to 59,3296
92055,2013,Male,50 to 59,141
91914,2013,Male,50 to 59,1062
92008,2013,Male,50 to 59,1982
91917,2013,Male,50 to 59,82
92009,2013,Male,50 to 59,3227
92123,2013,Male,50 to 59,1462
91931,2013,Male,50 to 59,42
92078,2013,Male,50 to 59,2293
92010,2013,Male,50 to 59,1141
92081,2013,Male,50 to 59,1840
92091,2013,Male,50 to 59,160
92173,2013,Male,50 to 59,1505
92161,2013,Male,50 to 59,0
91978,2013,Male,50 to 59,542
92672,2013,Male,50 to 59,38
92007,2013,Male,50 to 59,798
92136,2013,Male,50 to 59,39
92105,2013,Male,50 to 59,3553
91948,2013,Male,50 to 59,50
92130,2013,Male,50 to 59,4233
92075,2013,Male,50 to 59,884
92134,2013,Male,50 to 59,1
92117,2013,Male,50 to 59,3647
92140,2013,Male,50 to 59,1
92122,2013,Male,50 to 59,2013
92115,2013,Male,50 to 59,3014
92101,2013,Male,50 to 59,3051
92135,2013,Male,50 to 59,38
92103,2013,Male,50 to 59,2463
92259,2013,Male,50 to 59,0
92029,2013,Male,50 to 59,1437
92020,2013,Male,50 to 59,3898
91915,2013,Male,50 to 59,1411
91945,2013,Male,50 to 59,1753
92024,2013,Male,50 to 59,4070
92110,2013,Male,50 to 59,1654
92128,2013,Male,50 to 59,3164
91962,2013,Male,50 to 59,143
92059,2013,Male,50 to 59,115
92082,2013,Male,50 to 59,1401
92037,2013,Male,50 to 59,2617
92065,2013,Male,50 to 59,3079
91935,2013,Male,50 to 59,806
92109,2013,Male,50 to 59,2375
92071,2013,Male,50 to 59,4071
91905,2013,Male,50 to 59,165
92003,2013,Male,60 to 69,248
92117,2013,Male,60 to 69,2262
92078,2013,Male,60 to 69,1707
92007,2013,Male,60 to 69,594
92084,2013,Male,60 to 69,2004
92259,2013,Male,60 to 69,0
92118,2013,Male,60 to 69,960
92103,2013,Male,60 to 69,1714
91913,2013,Male,60 to 69,1311
91906,2013,Male,60 to 69,218
92120,2013,Male,60 to 69,1421
92105,2013,Male,60 to 69,2044
92055,2013,Male,60 to 69,92
92075,2013,Male,60 to 69,756
92102,2013,Male,60 to 69,1286
91911,2013,Male,60 to 69,2888
92123,2013,Male,60 to 69,855
92065,2013,Male,60 to 69,2078
92069,2013,Male,60 to 69,1671
92037,2013,Male,60 to 69,2171
92121,2013,Male,60 to 69,126
91917,2013,Male,60 to 69,66
91950,2013,Male,60 to 69,1930
92155,2013,Male,60 to 69,0
92025,2013,Male,60 to 69,1851
92011,2013,Male,60 to 69,1205
92010,2013,Male,60 to 69,763
