ZIP,YEAR,SEX,Group - 10 Year,POPULATION
91905,2016,Female,30 to 39,107
91978,2016,Female,30 to 39,551
92019,2016,Female,30 to 39,2633
92060,2016,Female,30 to 39,54
92027,2016,Female,30 to 39,3530
92014,2016,Female,30 to 39,780
92008,2016,Female,30 to 39,2198
92111,2016,Female,30 to 39,3661
91932,2016,Female,30 to 39,2085
92536,2016,Female,30 to 39,22
92066,2016,Female,30 to 39,20
91916,2016,Female,30 to 39,102
92182,2016,Female,30 to 39,4
91917,2016,Female,30 to 39,39
92134,2016,Female,30 to 39,6
91980,2016,Female,30 to 39,18
92058,2016,Female,30 to 39,1641
92059,2016,Female,30 to 39,87
91977,2016,Female,30 to 39,4046
92108,2016,Female,30 to 39,3033
92067,2016,Female,30 to 39,419
91942,2016,Female,30 to 39,3218
92055,2016,Female,30 to 39,2033
91934,2016,Female,30 to 39,57
92065,2016,Female,30 to 39,2005
92110,2016,Female,30 to 39,2481
92054,2016,Female,30 to 39,3120
92127,2016,Female,30 to 39,3259
92037,2016,Female,30 to 39,3154
91914,2016,Female,30 to 39,955
92009,2016,Female,30 to 39,2421
92106,2016,Female,30 to 39,1496
91915,2016,Female,30 to 39,2097
92091,2016,Female,30 to 39,85
92115,2016,Female,30 to 39,4457
92057,2016,Female,30 to 39,3603
92028,2016,Female,30 to 39,2723
92056,2016,Female,30 to 39,3480
92259,2016,Female,30 to 39,0
92078,2016,Female,30 to 39,3042
92128,2016,Female,30 to 39,3419
92131,2016,Female,30 to 39,2063
92173,2016,Female,30 to 39,1888
92083,2016,Female,30 to 39,2667
92020,2016,Female,30 to 39,4136
91950,2016,Female,30 to 39,3599
92114,2016,Female,30 to 39,3776
92070,2016,Female,30 to 39,41
91931,2016,Female,30 to 39,23
92136,2016,Female,30 to 39,168
92113,2016,Female,30 to 39,3334
92075,2016,Female,30 to 39,899
91911,2016,Female,30 to 39,5544
92082,2016,Female,30 to 39,964
92036,2016,Female,30 to 39,222
91945,2016,Female,30 to 39,1848
92130,2016,Female,30 to 39,3220
91901,2016,Female,30 to 39,860
92007,2016,Female,30 to 39,884
92145,2016,Female,30 to 39,3
92104,2016,Female,30 to 39,5390
91962,2016,Female,30 to 39,81
92103,2016,Female,30 to 39,4026
92024,2016,Female,30 to 39,3515
91902,2016,Female,30 to 39,1078
92121,2016,Female,30 to 39,368
92102,2016,Female,30 to 39,3678
92124,2016,Female,30 to 39,2668
92004,2016,Female,30 to 39,250
92025,2016,Female,30 to 39,3441
92135,2016,Female,30 to 39,119
92129,2016,Female,30 to 39,3105
92040,2016,Female,30 to 39,2698
92161,2016,Female,30 to 39,0
91913,2016,Female,30 to 39,3692
92672,2016,Female,30 to 39,441
92007,2016,Female,40 to 49,826
92131,2016,Female,40 to 49,3002
91948,2016,Female,40 to 49,21
91932,2016,Female,40 to 49,1682
92086,2016,Female,40 to 49,75
92057,2016,Female,40 to 49,3589
92672,2016,Female,40 to 49,171
92010,2016,Female,40 to 49,1124
92020,2016,Female,40 to 49,3636
92075,2016,Female,40 to 49,907
92135,2016,Female,40 to 49,34
92116,2016,Female,40 to 49,2724
91962,2016,Female,40 to 49,112
92121,2016,Female,40 to 49,303
92064,2016,Female,40 to 49,3112
92139,2016,Female,40 to 49,2135
92058,2016,Female,40 to 49,1477
91910,2016,Female,40 to 49,5367
91914,2016,Female,40 to 49,1477
92071,2016,Female,40 to 49,3814
92127,2016,Female,40 to 49,4012
92014,2016,Female,40 to 49,817
92120,2016,Female,40 to 49,1727
91911,2016,Female,40 to 49,5593
92083,2016,Female,40 to 49,2279
92108,2016,Female,40 to 49,1381
92003,2016,Female,40 to 49,284
91942,2016,Female,40 to 49,2470
92140,2016,Female,40 to 49,0
92106,2016,Female,40 to 49,1248
91901,2016,Female,40 to 49,1074
92182,2016,Female,40 to 49,5
92082,2016,Female,40 to 49,1052
92028,2016,Female,40 to 49,2650
92128,2016,Female,40 to 49,3690
92536,2016,Female,40 to 49,37
91980,2016,Female,40 to 49,6
92124,2016,Female,40 to 49,2052
92036,2016,Female,40 to 49,228
91934,2016,Female,40 to 49,56
91963,2016,Female,40 to 49,48
91977,2016,Female,40 to 49,3866
92109,2016,Female,40 to 49,2772
91906,2016,Female,40 to 49,200
92096,2016,Female,40 to 49,0
91931,2016,Female,40 to 49,24
92059,2016,Female,40 to 49,115
92056,2016,Female,40 to 49,3082
92113,2016,Female,40 to 49,3329
92025,2016,Female,40 to 49,3244
91905,2016,Female,40 to 49,110
92110,2016,Female,40 to 49,1640
92123,2016,Female,40 to 49,1995
92024,2016,Female,40 to 49,3842
92154,2016,Female,40 to 49,4924
92026,2016,Female,40 to 49,3448
92155,2016,Female,40 to 49,4
91945,2016,Female,40 to 49,1637
92061,2016,Female,40 to 49,162
92054,2016,Female,40 to 49,2458
92093,2016,Female,40 to 49,10
92081,2016,Female,40 to 49,1804
92134,2016,Female,40 to 49,1
92004,2016,Female,40 to 49,203
92115,2016,Female,40 to 49,3601
92101,2016,Female,40 to 49,2655
92060,2016,Female,40 to 49,52
92122,2016,Female,40 to 49,2519
91978,2016,Female,40 to 49,495
92102,2016,Female,40 to 49,2896
91935,2016,Female,40 to 49,590
92145,2016,Female,40 to 49,0
92130,2016,Female,40 to 49,5109
92103,2016,Female,40 to 49,2400
92117,2016,Female,40 to 49,3229
92021,2016,Female,40 to 49,4071
92111,2016,Female,40 to 49,3065
92008,2016,Female,40 to 49,1720
92055,2016,Female,40 to 49,804
92104,2016,Female,40 to 49,3647
92091,2016,Female,40 to 49,151
92114,2016,Female,40 to 49,3764
92067,2016,Female,40 to 49,583
91902,2016,Female,40 to 49,1083
92107,2016,Female,40 to 49,1934
92011,2016,Female,40 to 49,1769
92161,2016,Female,40 to 49,0
92019,2016,Female,40 to 49,2733
92029,2016,Female,40 to 49,1096
91941,2016,Female,40 to 49,2116
91950,2016,Female,40 to 49,3520
92066,2016,Female,40 to 49,16
92126,2016,Female,40 to 49,4933
92259,2016,Female,40 to 49,0
92118,2016,Female,40 to 49,1119
91917,2016,Female,40 to 49,35
92040,2016,Female,40 to 49,2580
91916,2016,Female,40 to 49,116
91913,2016,Female,40 to 49,3763
92027,2016,Female,40 to 49,3450
92078,2016,Female,40 to 49,3324
92173,2016,Female,40 to 49,1912
92070,2016,Female,40 to 49,41
92129,2016,Female,40 to 49,3975
92069,2016,Female,40 to 49,3382
92105,2016,Female,40 to 49,4749
92136,2016,Female,40 to 49,17
91915,2016,Female,40 to 49,2486
92009,2016,Female,40 to 49,3453
92037,2016,Female,40 to 49,2553
92084,2016,Female,40 to 49,2889
92119,2016,Female,40 to 49,1513
92065,2016,Female,40 to 49,2202
91910,2016,Female,50 to 59,5466
92117,2016,Female,50 to 59,3615
92003,2016,Female,50 to 59,327
92081,2016,Female,50 to 59,2047
92127,2016,Female,50 to 59,3415
92069,2016,Female,50 to 59,3020
92102,2016,Female,50 to 59,2224
92145,2016,Female,50 to 59,1
92139,2016,Female,50 to 59,2287
92007,2016,Female,50 to 59,810
92173,2016,Female,50 to 59,1923
91950,2016,Female,50 to 59,3653
92067,2016,Female,50 to 59,938
91941,2016,Female,50 to 59,2431
92082,2016,Female,50 to 59,1442
92259,2016,Female,50 to 59,0
92103,2016,Female,50 to 59,1775
92060,2016,Female,50 to 59,47
92071,2016,Female,50 to 59,4576
92123,2016,Female,50 to 59,1626
92070,2016,Female,50 to 59,58
92121,2016,Female,50 to 59,294
92672,2016,Female,50 to 59,60
92161,2016,Female,50 to 59,0
92057,2016,Female,50 to 59,3827
92106,2016,Female,50 to 59,1293
92129,2016,Female,50 to 59,4720
92014,2016,Female,50 to 59,1154
92059,2016,Female,50 to 59,119
92004,2016,Female,50 to 59,296
91913,2016,Female,50 to 59,3008
92024,2016,Female,50 to 59,4187
92065,2016,Female,50 to 59,3069
92028,2016,Female,50 to 59,3186
92130,2016,Female,50 to 59,5032
92086,2016,Female,50 to 59,89
92055,2016,Female,50 to 59,272
92078,2016,Female,50 to 59,2740
91915,2016,Female,50 to 59,1796
92019,2016,Female,50 to 59,3574
92008,2016,Female,50 to 59,1977
91934,2016,Female,50 to 59,72
92058,2016,Female,50 to 59,1480
92066,2016,Female,50 to 59,34
92107,2016,Female,50 to 59,1787
91945,2016,Female,50 to 59,1887
91962,2016,Female,50 to 59,150
92109,2016,Female,50 to 59,2176
92075,2016,Female,50 to 59,909
92134,2016,Female,50 to 59,0
92128,2016,Female,50 to 59,3571
92084,2016,Female,50 to 59,3207
92110,2016,Female,50 to 59,1492
92093,2016,Female,50 to 59,24
92135,2016,Female,50 to 59,13
92054,2016,Female,50 to 59,2534
92111,2016,Female,50 to 59,2997
92056,2016,Female,50 to 59,3677
92036,2016,Female,50 to 59,317
92114,2016,Female,50 to 59,4200
91932,2016,Female,50 to 59,1715
92118,2016,Female,50 to 59,1291
92104,2016,Female,50 to 59,2700
92536,2016,Female,50 to 59,27
92119,2016,Female,50 to 59,1705
92064,2016,Female,50 to 59,4477
92120,2016,Female,50 to 59,2026
92020,2016,Female,50 to 59,4220
92009,2016,Female,50 to 59,3649
92136,2016,Female,50 to 59,4
92083,2016,Female,50 to 59,2253
91902,2016,Female,50 to 59,1260
92091,2016,Female,50 to 59,168
92026,2016,Female,50 to 59,3678
91931,2016,Female,50 to 59,35
92011,2016,Female,50 to 59,2053
92010,2016,Female,50 to 59,1255
92027,2016,Female,50 to 59,3644
92140,2016,Female,50 to 59,0
91963,2016,Female,50 to 59,75
92154,2016,Female,50 to 59,4803
91948,2016,Female,50 to 59,57
92116,2016,Female,50 to 59,2085
91935,2016,Female,50 to 59,803
92037,2016,Female,50 to 59,2628
91980,2016,Female,50 to 59,15
92131,2016,Female,50 to 59,3222
91942,2016,Female,50 to 59,2639
91977,2016,Female,50 to 59,4248
91917,2016,Female,50 to 59,80
92113,2016,Female,50 to 59,2697
92101,2016,Female,50 to 59,1965
92108,2016,Female,50 to 59,1087
92040,2016,Female,50 to 59,3358
92105,2016,Female,50 to 59,3851
92061,2016,Female,50 to 59,186
91911,2016,Female,50 to 59,5521
92096,2016,Female,50 to 59,0
92126,2016,Female,50 to 59,4782
91901,2016,Female,50 to 59,1541
91906,2016,Female,50 to 59,240
92122,2016,Female,50 to 59,2211
92182,2016,Female,50 to 59,4
92115,2016,Female,50 to 59,3131
92155,2016,Female,50 to 59,0
91978,2016,Female,50 to 59,647
92025,2016,Female,50 to 59,3149
92021,2016,Female,50 to 59,4867
91914,2016,Female,50 to 59,1245
91916,2016,Female,50 to 59,185
91905,2016,Female,50 to 59,127
92124,2016,Female,50 to 59,1704
92029,2016,Female,50 to 59,1495
92008,2016,Female,60 to 69,1705
92081,2016,Female,60 to 69,1543
92134,2016,Female,60 to 69,0
92059,2016,Female,60 to 69,90
92154,2016,Female,60 to 69,3638
92108,2016,Female,60 to 69,853
92058,2016,Female,60 to 69,1156
92140,2016,Female,60 to 69,0
91935,2016,Female,60 to 69,679
92145,2016,Female,60 to 69,2
92139,2016,Female,60 to 69,1863
92025,2016,Female,60 to 69,2267
92113,2016,Female,60 to 69,1577
92024,2016,Female,60 to 69,3835
92069,2016,Female,60 to 69,2229
92107,2016,Female,60 to 69,1481
92091,2016,Female,60 to 69,122
92672,2016,Female,60 to 69,35
92037,2016,Female,60 to 69,2528
92102,2016,Female,60 to 69,1585
92128,2016,Female,60 to 69,3090
92155,2016,Female,60 to 69,1
92003,2016,Female,60 to 69,271
92096,2016,Female,60 to 69,0
91913,2016,Female,60 to 69,1753
92009,2016,Female,60 to 69,2684
92101,2016,Female,60 to 69,1787
91901,2016,Female,60 to 69,1293
92110,2016,Female,60 to 69,1334
91977,2016,Female,60 to 69,3265
92061,2016,Female,60 to 69,151
92123,2016,Female,60 to 69,1298
91948,2016,Female,60 to 69,44
92021,2016,Female,60 to 69,3771
91950,2016,Female,60 to 69,2645
92067,2016,Female,60 to 69,808
92019,2016,Female,60 to 69,2933
92055,2016,Female,60 to 69,173
92120,2016,Female,60 to 69,1724
92130,2016,Female,60 to 69,2583
92004,2016,Female,60 to 69,403
92129,2016,Female,60 to 69,3346
92065,2016,Female,60 to 69,2388
92135,2016,Female,60 to 69,5
92054,2016,Female,60 to 69,2082
92127,2016,Female,60 to 69,2069
91941,2016,Female,60 to 69,2181
92070,2016,Female,60 to 69,80
92066,2016,Female,60 to 69,36
92093,2016,Female,60 to 69,12
92106,2016,Female,60 to 69,1273
91917,2016,Female,60 to 69,60
91916,2016,Female,60 to 69,170
92161,2016,Female,60 to 69,0
92259,2016,Female,60 to 69,0
92121,2016,Female,60 to 69,182
91906,2016,Female,60 to 69,251
91914,2016,Female,60 to 69,812
91931,2016,Female,60 to 69,39
92114,2016,Female,60 to 69,3458
92057,2016,Female,60 to 69,2779
92103,2016,Female,60 to 69,1843
91980,2016,Female,60 to 69,8
91911,2016,Female,60 to 69,3831
92086,2016,Female,60 to 69,99
92173,2016,Female,60 to 69,1167
92109,2016,Female,60 to 69,1791
92122,2016,Female,60 to 69,1992
92020,2016,Female,60 to 69,3229
92082,2016,Female,60 to 69,1256
92071,2016,Female,60 to 69,3364
92014,2016,Female,60 to 69,1202
92111,2016,Female,60 to 69,2516
91942,2016,Female,60 to 69,2020
92115,2016,Female,60 to 69,2557
92040,2016,Female,60 to 69,2583
92078,2016,Female,60 to 69,2273
91945,2016,Female,60 to 69,1455
92083,2016,Female,60 to 69,1545
92026,2016,Female,60 to 69,3014
91932,2016,Female,60 to 69,1255
92116,2016,Female,60 to 69,1829
91915,2016,Female,60 to 69,999
91902,2016,Female,60 to 69,1241
91962,2016,Female,60 to 69,145
92028,2016,Female,60 to 69,3155
92105,2016,Female,60 to 69,2653
92007,2016,Female,60 to 69,735
92124,2016,Female,60 to 69,1604
92536,2016,Female,60 to 69,27
92117,2016,Female,60 to 69,2872
92010,2016,Female,60 to 69,968
92131,2016,Female,60 to 69,2319
92119,2016,Female,60 to 69,1513
92036,2016,Female,60 to 69,405
92118,2016,Female,60 to 69,1237
92084,2016,Female,60 to 69,2374
92064,2016,Female,60 to 69,3377
92011,2016,Female,60 to 69,1501
92182,2016,Female,60 to 69,1
92126,2016,Female,60 to 69,3840
91934,2016,Female,60 to 69,68
92029,2016,Female,60 to 69,1456
91910,2016,Female,60 to 69,4200
92060,2016,Female,60 to 69,71
91905,2016,Female,60 to 69,125
92056,2016,Female,60 to 69,3104
91978,2016,Female,60 to 69,535
92136,2016,Female,60 to 69,0
92104,2016,Female,60 to 69,2174
92075,2016,Female,60 to 69,846
92027,2016,Female,60 to 69,2646
91963,2016,Female,60 to 69,58
92083,2016,Female,70 to 79,788
91935,2016,Female,70 to 79,359
92021,2016,Female,70 to 79,2083
92003,2016,Female,70 to 79,213
92009,2016,Female,70 to 79,1257
92025,2016,Female,70 to 79,1276
92037,2016,Female,70 to 79,1909
92102,2016,Female,70 to 79,827
92101,2016,Female,70 to 79,1013
92054,2016,Female,70 to 79,1050
92106,2016,Female,70 to 79,726
92154,2016,Female,70 to 79,2125
92010,2016,Female,70 to 79,466
92096,2016,Female,70 to 79,0
91962,2016,Female,70 to 79,82
91905,2016,Female,70 to 79,77
92007,2016,Female,70 to 79,334
92122,2016,Female,70 to 79,1275
92059,2016,Female,70 to 79,39
92111,2016,Female,70 to 79,1550
92082,2016,Female,70 to 79,691
92055,2016,Female,70 to 79,213
92019,2016,Female,70 to 79,1528
91980,2016,Female,70 to 79,6
92182,2016,Female,70 to 79,0
92115,2016,Female,70 to 79,1221
92128,2016,Female,70 to 79,2040
92114,2016,Female,70 to 79,1954
92104,2016,Female,70 to 79,976
92124,2016,Female,70 to 79,864
92069,2016,Female,70 to 79,1214
92066,2016,Female,70 to 79,18
92029,2016,Female,70 to 79,828
92093,2016,Female,70 to 79,12
92123,2016,Female,70 to 79,694
92028,2016,Female,70 to 79,2008
92011,2016,Female,70 to 79,950
92107,2016,Female,70 to 79,720
92014,2016,Female,70 to 79,769
92058,2016,Female,70 to 79,705
91977,2016,Female,70 to 79,1793
91913,2016,Female,70 to 79,957
91932,2016,Female,70 to 79,652
92064,2016,Female,70 to 79,1746
92004,2016,Female,70 to 79,294
92126,2016,Female,70 to 79,1976
92110,2016,Female,70 to 79,863
92139,2016,Female,70 to 79,1033
92086,2016,Female,70 to 79,82
92081,2016,Female,70 to 79,872
92071,2016,Female,70 to 79,1863
92056,2016,Female,70 to 79,1965
92145,2016,Female,70 to 79,3
91978,2016,Female,70 to 79,271
92135,2016,Female,70 to 79,0
92020,2016,Female,70 to 79,1892
92065,2016,Female,70 to 79,1148
91942,2016,Female,70 to 79,1112
92121,2016,Female,70 to 79,87
91931,2016,Female,70 to 79,13
92061,2016,Female,70 to 79,86
92131,2016,Female,70 to 79,828
92161,2016,Female,70 to 79,0
91914,2016,Female,70 to 79,428
92103,2016,Female,70 to 79,1107
91915,2016,Female,70 to 79,426
91934,2016,Female,70 to 79,51
92075,2016,Female,70 to 79,592
92119,2016,Female,70 to 79,1111
92091,2016,Female,70 to 79,80
91963,2016,Female,70 to 79,35
92108,2016,Female,70 to 79,459
91945,2016,Female,70 to 79,773
92036,2016,Female,70 to 79,258
92067,2016,Female,70 to 79,467
92113,2016,Female,70 to 79,903
92026,2016,Female,70 to 79,1760
92118,2016,Female,70 to 79,801
92130,2016,Female,70 to 79,1075
92070,2016,Female,70 to 79,57
92105,2016,Female,70 to 79,1363
92127,2016,Female,70 to 79,916
92136,2016,Female,70 to 79,0
92117,2016,Female,70 to 79,1799
92116,2016,Female,70 to 79,763
91901,2016,Female,70 to 79,677
92057,2016,Female,70 to 79,1748
92109,2016,Female,70 to 79,1089
92024,2016,Female,70 to 79,1723
92078,2016,Female,70 to 79,1566
92134,2016,Female,70 to 79,0
92259,2016,Female,70 to 79,0
91910,2016,Female,70 to 79,2430
92060,2016,Female,70 to 79,38
91916,2016,Female,70 to 79,78
92120,2016,Female,70 to 79,1215
91902,2016,Female,70 to 79,662
91941,2016,Female,70 to 79,1252
91906,2016,Female,70 to 79,129
92155,2016,Female,70 to 79,0
92536,2016,Female,70 to 79,26
92040,2016,Female,70 to 79,1401
92672,2016,Female,70 to 79,46
92140,2016,Female,70 to 79,0
92084,2016,Female,70 to 79,1387
92008,2016,Female,70 to 79,890
92129,2016,Female,70 to 79,1363
91917,2016,Female,70 to 79,36
91948,2016,Female,70 to 79,21
92173,2016,Female,70 to 79,703
92027,2016,Female,70 to 79,1444
91950,2016,Female,70 to 79,1607
91911,2016,Female,70 to 79,2548
92025,2016,Female,80+,1033
