ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92134,2010,Female,70 to 79,0
91916,2010,Female,80+,31
92025,2010,Female,80+,1075
92259,2010,Female,80+,0
92040,2010,Female,80+,706
92113,2010,Female,80+,520
91962,2010,Female,80+,36
92155,2010,Female,80+,44
92054,2010,Female,80+,690
92093,2010,Female,80+,17
92111,2010,Female,80+,1107
91915,2010,Female,80+,150
92135,2010,Female,80+,0
92024,2010,Female,80+,1988
91934,2010,Female,80+,17
92055,2010,Female,80+,0
92119,2010,Female,80+,849
92140,2010,Female,80+,0
91977,2010,Female,80+,1123
92161,2010,Female,80+,0
92021,2010,Female,80+,1296
92081,2010,Female,80+,751
92056,2010,Female,80+,1795
92110,2010,Female,80+,731
92120,2010,Female,80+,1090
91901,2010,Female,80+,332
92057,2010,Female,80+,1222
91914,2010,Female,80+,129
92020,2010,Female,80+,1419
92109,2010,Female,80+,1002
92004,2010,Female,80+,149
92078,2010,Female,80+,1499
91935,2010,Female,80+,146
92058,2010,Female,80+,473
91913,2010,Female,80+,306
92121,2010,Female,80+,35
92019,2010,Female,80+,963
92059,2010,Female,80+,13
92108,2010,Female,80+,356
91906,2010,Female,80+,147
92173,2010,Female,80+,401
92082,2010,Female,80+,375
92139,2010,Female,80+,615
92536,2010,Female,80+,16
92060,2010,Female,80+,12
91911,2010,Female,80+,1637
92107,2010,Female,80+,510
92102,2010,Female,80+,428
92127,2010,Female,80+,777
92014,2010,Female,80+,348
92122,2010,Female,80+,1138
92061,2010,Female,80+,20
91978,2010,Female,80+,141
92182,2010,Female,80+,23
92011,2010,Female,80+,614
92134,2010,Female,80+,0
92064,2010,Female,80+,1148
92106,2010,Female,80+,598
92129,2010,Female,80+,495
91941,2010,Female,80+,1187
92096,2010,Female,80+,15
91910,2010,Female,80+,1905
92065,2010,Female,80+,538
92123,2010,Female,80+,636
92105,2010,Female,80+,779
91948,2010,Female,80+,8
92010,2010,Female,80+,381
92136,2010,Female,80+,4
92066,2010,Female,80+,21
92086,2010,Female,80+,22
92128,2010,Female,80+,2075
91942,2010,Female,80+,1599
92104,2010,Female,80+,585
92009,2010,Female,80+,518
92071,2010,Female,80+,959
92067,2010,Female,80+,242
91950,2010,Female,80+,1254
92124,2010,Female,80+,281
92084,2010,Female,80+,1250
91902,2010,Female,80+,461
92069,2010,Female,80+,780
92008,2010,Female,80+,978
92103,2010,Female,80+,933
91945,2010,Female,80+,627
92083,2010,Female,80+,472
92126,2010,Female,80+,868
92003,2010,Female,80+,126
92070,2010,Female,80+,23
92091,2010,Female,80+,18
92007,2010,Female,80+,245
92028,2010,Female,80+,1205
91931,2010,Female,80+,4
92116,2010,Female,80+,439
91980,2010,Female,80+,2
91963,2010,Female,80+,26
92075,2010,Female,80+,331
92131,2010,Female,80+,284
92154,2010,Female,80+,1108
92027,2010,Female,80+,934
92672,2010,Female,80+,1
92029,2010,Female,80+,466
92115,2010,Female,80+,1064
91917,2010,Female,80+,40
92101,2010,Female,80+,611
92117,2010,Female,80+,1475
92036,2010,Female,80+,76
92130,2010,Female,80+,338
92145,2010,Female,80+,0
92026,2010,Female,80+,1507
92037,2010,Female,80+,1862
92114,2010,Female,80+,1066
91905,2010,Female,80+,49
92118,2010,Female,80+,661
91932,2010,Female,80+,395
91932,2010,Female,Under 10,1817
92040,2010,Female,Under 10,2525
91977,2010,Female,Under 10,4187
92119,2010,Female,Under 10,1152
92028,2010,Female,Under 10,2822
91980,2010,Female,Under 10,36
91906,2010,Female,Under 10,414
91901,2010,Female,Under 10,888
92155,2010,Female,Under 10,71
92117,2010,Female,Under 10,2508
91916,2010,Female,Under 10,86
92115,2010,Female,Under 10,3177
92025,2010,Female,Under 10,3806
92114,2010,Female,Under 10,4346
92259,2010,Female,Under 10,0
92009,2010,Female,Under 10,2973
92082,2010,Female,Under 10,1130
92145,2010,Female,Under 10,0
92139,2010,Female,Under 10,2514
92054,2010,Female,Under 10,2459
92065,2010,Female,Under 10,2168
91941,2010,Female,Under 10,1933
92029,2010,Female,Under 10,986
92078,2010,Female,Under 10,2949
91934,2010,Female,Under 10,65
92118,2010,Female,Under 10,849
92103,2010,Female,Under 10,879
92093,2010,Female,Under 10,121
92128,2010,Female,Under 10,2697
92011,2010,Female,Under 10,1446
92014,2010,Female,Under 10,474
92161,2010,Female,Under 10,0
91902,2010,Female,Under 10,883
92129,2010,Female,Under 10,3141
92113,2010,Female,Under 10,4473
92127,2010,Female,Under 10,3391
92069,2010,Female,Under 10,3586
92055,2010,Female,Under 10,3280
92003,2010,Female,Under 10,221
92004,2010,Female,Under 10,204
92126,2010,Female,Under 10,4177
92672,2010,Female,Under 10,392
92096,2010,Female,Under 10,29
92024,2010,Female,Under 10,3008
92007,2010,Female,Under 10,519
91945,2010,Female,Under 10,1745
92106,2010,Female,Under 10,1239
92019,2010,Female,Under 10,2445
92037,2010,Female,Under 10,1483
92140,2010,Female,Under 10,0
92120,2010,Female,Under 10,1311
92101,2010,Female,Under 10,646
91915,2010,Female,Under 10,2184
92036,2010,Female,Under 10,133
91911,2010,Female,Under 10,5972
92056,2010,Female,Under 10,2979
92066,2010,Female,Under 10,37
92104,2010,Female,Under 10,2255
91910,2010,Female,Under 10,4786
91905,2010,Female,Under 10,218
92123,2010,Female,Under 10,1814
92134,2010,Female,Under 10,0
92081,2010,Female,Under 10,1602
92107,2010,Female,Under 10,889
92111,2010,Female,Under 10,2707
91942,2010,Female,Under 10,2050
92075,2010,Female,Under 10,589
91963,2010,Female,Under 10,127
92027,2010,Female,Under 10,3875
92064,2010,Female,Under 10,2638
92021,2010,Female,Under 10,4389
92010,2010,Female,Under 10,965
92536,2010,Female,Under 10,11
92057,2010,Female,Under 10,3800
92026,2010,Female,Under 10,3494
92060,2010,Female,Under 10,24
92173,2010,Female,Under 10,2246
91948,2010,Female,Under 10,6
92121,2010,Female,Under 10,193
92108,2010,Female,Under 10,617
92124,2010,Female,Under 10,2762
92136,2010,Female,Under 10,65
91913,2010,Female,Under 10,3183
92105,2010,Female,Under 10,6060
91931,2010,Female,Under 10,20
91935,2010,Female,Under 10,356
92070,2010,Female,Under 10,31
92110,2010,Female,Under 10,1225
92154,2010,Female,Under 10,5282
92084,2010,Female,Under 10,3490
92008,2010,Female,Under 10,1265
92058,2010,Female,Under 10,1660
91914,2010,Female,Under 10,1253
92102,2010,Female,Under 10,3181
92020,2010,Female,Under 10,3963
92071,2010,Female,Under 10,3230
91950,2010,Female,Under 10,4015
92067,2010,Female,Under 10,467
91962,2010,Female,Under 10,86
92086,2010,Female,Under 10,49
92083,2010,Female,Under 10,2906
92182,2010,Female,Under 10,23
92130,2010,Female,Under 10,3654
92091,2010,Female,Under 10,110
92122,2010,Female,Under 10,1654
91917,2010,Female,Under 10,96
92116,2010,Female,Under 10,1375
92135,2010,Female,Under 10,11
92109,2010,Female,Under 10,1266
92059,2010,Female,Under 10,109
91978,2010,Female,Under 10,433
92131,2010,Female,Under 10,2608
92061,2010,Female,Under 10,159
92135,2010,Male,10 to 19,294
92139,2010,Male,10 to 19,2697
92108,2010,Male,10 to 19,491
92059,2010,Male,10 to 19,99
92070,2010,Male,10 to 19,35
92121,2010,Male,10 to 19,164
91902,2010,Male,10 to 19,1106
92173,2010,Male,10 to 19,3024
92007,2010,Male,10 to 19,526
92083,2010,Male,10 to 19,3093
91950,2010,Male,10 to 19,4621
92091,2010,Male,10 to 19,100
91911,2010,Male,10 to 19,7437
92060,2010,Male,10 to 19,70
92036,2010,Male,10 to 19,182
92107,2010,Male,10 to 19,970
92075,2010,Male,10 to 19,666
92014,2010,Male,10 to 19,655
92127,2010,Male,10 to 19,3022
92130,2010,Male,10 to 19,4494
92122,2010,Male,10 to 19,1371
92061,2010,Male,10 to 19,338
92259,2010,Male,10 to 19,0
92536,2010,Male,10 to 19,15
92106,2010,Male,10 to 19,1194
92116,2010,Male,10 to 19,1216
92028,2010,Male,10 to 19,3133
92182,2010,Male,10 to 19,264
92096,2010,Male,10 to 19,50
92011,2010,Male,10 to 19,1513
92025,2010,Male,10 to 19,3690
92037,2010,Male,10 to 19,1994
91931,2010,Male,10 to 19,28
92064,2010,Male,10 to 19,3942
91941,2010,Male,10 to 19,1822
91910,2010,Male,10 to 19,6044
91978,2010,Male,10 to 19,580
92136,2010,Male,10 to 19,679
92128,2010,Male,10 to 19,2609
92027,2010,Male,10 to 19,4378
92114,2010,Male,10 to 19,5636
92065,2010,Male,10 to 19,2967
92105,2010,Male,10 to 19,6237
92101,2010,Male,10 to 19,602
92010,2010,Male,10 to 19,1010
92123,2010,Male,10 to 19,1377
92026,2010,Male,10 to 19,3859
92071,2010,Male,10 to 19,3775
91901,2010,Male,10 to 19,1388
91948,2010,Male,10 to 19,14
91963,2010,Male,10 to 19,84
92066,2010,Male,10 to 19,15
91916,2010,Male,10 to 19,204
91917,2010,Male,10 to 19,198
92029,2010,Male,10 to 19,868
92104,2010,Male,10 to 19,1861
92086,2010,Male,10 to 19,59
92009,2010,Male,10 to 19,2883
92154,2010,Male,10 to 19,6648
92115,2010,Male,10 to 19,4176
92067,2010,Male,10 to 19,631
92081,2010,Male,10 to 19,1597
91932,2010,Male,10 to 19,2124
92131,2010,Male,10 to 19,2551
91942,2010,Male,10 to 19,1799
92040,2010,Male,10 to 19,2953
92113,2010,Male,10 to 19,5115
92140,2010,Male,10 to 19,1746
91980,2010,Male,10 to 19,8
92084,2010,Male,10 to 19,3333
92155,2010,Male,10 to 19,98
92024,2010,Male,10 to 19,3210
92145,2010,Male,10 to 19,0
92054,2010,Male,10 to 19,2355
91905,2010,Male,10 to 19,83
92672,2010,Male,10 to 19,451
91915,2010,Male,10 to 19,2306
92111,2010,Male,10 to 19,3032
92124,2010,Male,10 to 19,2049
91906,2010,Male,10 to 19,530
92134,2010,Male,10 to 19,15
92055,2010,Male,10 to 19,3756
92008,2010,Male,10 to 19,1840
92119,2010,Male,10 to 19,1325
92082,2010,Male,10 to 19,1105
91934,2010,Male,10 to 19,58
92118,2010,Male,10 to 19,1155
92161,2010,Male,10 to 19,0
92021,2010,Male,10 to 19,4876
92069,2010,Male,10 to 19,3880
91962,2010,Male,10 to 19,68
92103,2010,Male,10 to 19,788
92056,2010,Male,10 to 19,3310
92110,2010,Male,10 to 19,1108
91977,2010,Male,10 to 19,4837
92003,2010,Male,10 to 19,258
92120,2010,Male,10 to 19,1400
91914,2010,Male,10 to 19,1411
92020,2010,Male,10 to 19,4171
92102,2010,Male,10 to 19,3324
91945,2010,Male,10 to 19,1945
92057,2010,Male,10 to 19,4067
92004,2010,Male,10 to 19,197
92109,2010,Male,10 to 19,1060
91935,2010,Male,10 to 19,571
92117,2010,Male,10 to 19,2584
92058,2010,Male,10 to 19,1665
92019,2010,Male,10 to 19,3193
92093,2010,Male,10 to 19,2050
91913,2010,Male,10 to 19,4103
92129,2010,Male,10 to 19,4291
92126,2010,Male,10 to 19,4690
92078,2010,Male,10 to 19,2672
92101,2010,Male,20 to 29,5193
91901,2010,Male,20 to 29,957
91902,2010,Male,20 to 29,1071
91905,2010,Male,20 to 29,50
91906,2010,Male,20 to 29,262
91910,2010,Male,20 to 29,5742
91911,2010,Male,20 to 29,6365
91913,2010,Male,20 to 29,2889
91914,2010,Male,20 to 29,799
91915,2010,Male,20 to 29,1446
91916,2010,Male,20 to 29,98
91917,2010,Male,20 to 29,260
91931,2010,Male,20 to 29,19
91932,2010,Male,20 to 29,2771
91934,2010,Male,20 to 29,23
91935,2010,Male,20 to 29,528
91941,2010,Male,20 to 29,2207
91942,2010,Male,20 to 29,3282
91945,2010,Male,20 to 29,1773
91948,2010,Male,20 to 29,5
91950,2010,Male,20 to 29,4666
91962,2010,Male,20 to 29,77
91963,2010,Male,20 to 29,42
91977,2010,Male,20 to 29,4207
91978,2010,Male,20 to 29,629
91980,2010,Male,20 to 29,2
92003,2010,Male,20 to 29,225
92004,2010,Male,20 to 29,162
92007,2010,Male,20 to 29,688
92008,2010,Male,20 to 29,2437
92009,2010,Male,20 to 29,1492
92010,2010,Male,20 to 29,714
92011,2010,Male,20 to 29,803
92014,2010,Male,20 to 29,709
92019,2010,Male,20 to 29,2973
92020,2010,Male,20 to 29,4668
92021,2010,Male,20 to 29,4839
92024,2010,Male,20 to 29,2854
92025,2010,Male,20 to 29,3683
92026,2010,Male,20 to 29,3827
92027,2010,Male,20 to 29,3967
92028,2010,Male,20 to 29,3159
92029,2010,Male,20 to 29,1172
92036,2010,Male,20 to 29,114
92037,2010,Male,20 to 29,3111
92040,2010,Male,20 to 29,2715
92054,2010,Male,20 to 29,3600
92055,2010,Male,20 to 29,14561
92056,2010,Male,20 to 29,4192
92057,2010,Male,20 to 29,4307
92058,2010,Male,20 to 29,2263
92059,2010,Male,20 to 29,113
92060,2010,Male,20 to 29,60
92061,2010,Male,20 to 29,216
92064,2010,Male,20 to 29,2729
92065,2010,Male,20 to 29,2121
92066,2010,Male,20 to 29,14
92067,2010,Male,20 to 29,195
92069,2010,Male,20 to 29,3619
92070,2010,Male,20 to 29,18
92071,2010,Male,20 to 29,3555
92075,2010,Male,20 to 29,643
92078,2010,Male,20 to 29,2519
92081,2010,Male,20 to 29,2695
92082,2010,Male,20 to 29,994
92083,2010,Male,20 to 29,3564
92084,2010,Male,20 to 29,3742
92086,2010,Male,20 to 29,57
92091,2010,Male,20 to 29,83
92093,2010,Male,20 to 29,1753
92096,2010,Male,20 to 29,78
92102,2010,Male,20 to 29,4142
92103,2010,Male,20 to 29,2659
92104,2010,Male,20 to 29,4607
92105,2010,Male,20 to 29,5739
92106,2010,Male,20 to 29,2525
92107,2010,Male,20 to 29,3403
92108,2010,Male,20 to 29,3041
92109,2010,Male,20 to 29,8935
92110,2010,Male,20 to 29,2533
92111,2010,Male,20 to 29,4416
92113,2010,Male,20 to 29,4295
92114,2010,Male,20 to 29,4943
92115,2010,Male,20 to 29,7648
92116,2010,Male,20 to 29,2764
92117,2010,Male,20 to 29,4781
92118,2010,Male,20 to 29,1326
92119,2010,Male,20 to 29,1544
92120,2010,Male,20 to 29,1728
92121,2010,Male,20 to 29,778
92122,2010,Male,20 to 29,7512
92123,2010,Male,20 to 29,2920
92124,2010,Male,20 to 29,2697
92126,2010,Male,20 to 29,9210
92127,2010,Male,20 to 29,1750
92128,2010,Male,20 to 29,2440
92129,2010,Male,20 to 29,3157
92130,2010,Male,20 to 29,2126
92131,2010,Male,20 to 29,1445
92134,2010,Male,20 to 29,85
92135,2010,Male,20 to 29,3916
92136,2010,Male,20 to 29,6994
92139,2010,Male,20 to 29,2896
92140,2010,Male,20 to 29,1652
92145,2010,Male,20 to 29,0
92154,2010,Male,20 to 29,7194
92155,2010,Male,20 to 29,287
92161,2010,Male,20 to 29,0
92173,2010,Male,20 to 29,2143
92182,2010,Male,20 to 29,498
92259,2010,Male,20 to 29,0
92536,2010,Male,20 to 29,10
92672,2010,Male,20 to 29,1614
92093,2010,Male,30 to 39,311
92064,2010,Male,30 to 39,2328
92116,2010,Male,30 to 39,3584
92113,2010,Male,30 to 39,3734
91945,2010,Male,30 to 39,1668
92069,2010,Male,30 to 39,3295
92106,2010,Male,30 to 39,1522
92140,2010,Male,30 to 39,1
92067,2010,Male,30 to 39,219
92071,2010,Male,30 to 39,3496
92126,2010,Male,30 to 39,6113
92040,2010,Male,30 to 39,2365
92007,2010,Male,30 to 39,957
92134,2010,Male,30 to 39,16
91977,2010,Male,30 to 39,3742
92036,2010,Male,30 to 39,121
92061,2010,Male,30 to 39,185
92091,2010,Male,30 to 39,53
92037,2010,Male,30 to 39,2285
92129,2010,Male,30 to 39,3220
92008,2010,Male,30 to 39,1966
91902,2010,Male,30 to 39,935
91948,2010,Male,30 to 39,6
92078,2010,Male,30 to 39,2821
92107,2010,Male,30 to 39,2993
92135,2010,Male,30 to 39,840
91906,2010,Male,30 to 39,418
91932,2010,Male,30 to 39,1736
91905,2010,Male,30 to 39,110
92124,2010,Male,30 to 39,2474
91914,2010,Male,30 to 39,1057
92060,2010,Male,30 to 39,42
92082,2010,Male,30 to 39,854
92672,2010,Male,30 to 39,183
91913,2010,Male,30 to 39,3491
92009,2010,Male,30 to 39,2529
91941,2010,Male,30 to 39,1904
91978,2010,Male,30 to 39,458
92059,2010,Male,30 to 39,102
92026,2010,Male,30 to 39,3434
92084,2010,Male,30 to 39,2805
91910,2010,Male,30 to 39,4891
92108,2010,Male,30 to 39,2136
92161,2010,Male,30 to 39,0
92131,2010,Male,30 to 39,2312
92123,2010,Male,30 to 39,2282
92145,2010,Male,30 to 39,0
92010,2010,Male,30 to 39,979
91934,2010,Male,30 to 39,58
91942,2010,Male,30 to 39,2754
92173,2010,Male,30 to 39,1602
91980,2010,Male,30 to 39,13
92130,2010,Male,30 to 39,3359
92058,2010,Male,30 to 39,1620
92115,2010,Male,30 to 39,4060
92081,2010,Male,30 to 39,1960
92011,2010,Male,30 to 39,1246
91915,2010,Male,30 to 39,2258
91931,2010,Male,30 to 39,13
92070,2010,Male,30 to 39,28
92109,2010,Male,30 to 39,5482
92155,2010,Male,30 to 39,101
92096,2010,Male,30 to 39,45
92066,2010,Male,30 to 39,17
92122,2010,Male,30 to 39,3890
92128,2010,Male,30 to 39,3239
91916,2010,Male,30 to 39,77
92024,2010,Male,30 to 39,3542
92057,2010,Male,30 to 39,3378
92104,2010,Male,30 to 39,5085
92114,2010,Male,30 to 39,3822
91917,2010,Male,30 to 39,194
92117,2010,Male,30 to 39,3888
92154,2010,Male,30 to 39,6079
92119,2010,Male,30 to 39,1289
92014,2010,Male,30 to 39,711
92056,2010,Male,30 to 39,3021
92139,2010,Male,30 to 39,2239
92110,2010,Male,30 to 39,2011
91950,2010,Male,30 to 39,3549
92083,2010,Male,30 to 39,2586
92029,2010,Male,30 to 39,1010
92182,2010,Male,30 to 39,82
92075,2010,Male,30 to 39,869
92121,2010,Male,30 to 39,360
92003,2010,Male,30 to 39,209
92536,2010,Male,30 to 39,15
92019,2010,Male,30 to 39,2371
91911,2010,Male,30 to 39,5284
92259,2010,Male,30 to 39,0
92055,2010,Male,30 to 39,1441
92105,2010,Male,30 to 39,5144
92101,2010,Male,30 to 39,5052
91962,2010,Male,30 to 39,58
92020,2010,Male,30 to 39,3803
92027,2010,Male,30 to 39,3544
92111,2010,Male,30 to 39,3674
92102,2010,Male,30 to 39,3762
92118,2010,Male,30 to 39,851
92028,2010,Male,30 to 39,2221
92120,2010,Male,30 to 39,1621
92127,2010,Male,30 to 39,3126
92065,2010,Male,30 to 39,1846
91963,2010,Male,30 to 39,75
92103,2010,Male,30 to 39,3478
92054,2010,Male,30 to 39,2906
92025,2010,Male,30 to 39,3287
91935,2010,Male,30 to 39,469
92004,2010,Male,30 to 39,116
92021,2010,Male,30 to 39,3956
91901,2010,Male,30 to 39,817
92086,2010,Male,30 to 39,60
92136,2010,Male,30 to 39,1343
92124,2010,Male,40 to 49,1642
92113,2010,Male,40 to 49,3254
91963,2010,Male,40 to 49,62
92021,2010,Male,40 to 49,4606
92102,2010,Male,40 to 49,3096
92119,2010,Male,40 to 49,1582
92130,2010,Male,40 to 49,4907
92037,2010,Male,40 to 49,2274
91906,2010,Male,40 to 49,363
92114,2010,Male,40 to 49,4212
92024,2010,Male,40 to 49,3951
92118,2010,Male,40 to 49,1109
91934,2010,Male,40 to 49,37
92036,2010,Male,40 to 49,214
91910,2010,Male,40 to 49,5240
92025,2010,Male,40 to 49,3298
92026,2010,Male,40 to 49,3547
92115,2010,Male,40 to 49,3540
92134,2010,Male,40 to 49,2
92117,2010,Male,40 to 49,3830
91914,2010,Male,40 to 49,1365
92029,2010,Male,40 to 49,1077
92071,2010,Male,40 to 49,3915
92182,2010,Male,40 to 49,64
92096,2010,Male,40 to 49,31
92028,2010,Male,40 to 49,2681
92027,2010,Male,40 to 49,3796
92116,2010,Male,40 to 49,2771
92140,2010,Male,40 to 49,2
91977,2010,Male,40 to 49,4033
92129,2010,Male,40 to 49,4353
91932,2010,Male,40 to 49,1654
91945,2010,Male,40 to 49,1741
91978,2010,Male,40 to 49,519
91942,2010,Male,40 to 49,2452
92145,2010,Male,40 to 49,0
92128,2010,Male,40 to 49,3256
92066,2010,Male,40 to 49,4
91931,2010,Male,40 to 49,13
91902,2010,Male,40 to 49,1083
91917,2010,Male,40 to 49,255
92154,2010,Male,40 to 49,6183
92083,2010,Male,40 to 49,2669
91980,2010,Male,40 to 49,4
92161,2010,Male,40 to 49,0
91950,2010,Male,40 to 49,3516
92065,2010,Male,40 to 49,2633
92003,2010,Male,40 to 49,328
92105,2010,Male,40 to 49,4712
92135,2010,Male,40 to 49,241
92103,2010,Male,40 to 49,2999
92127,2010,Male,40 to 49,3275
92259,2010,Male,40 to 49,0
92004,2010,Male,40 to 49,201
92064,2010,Male,40 to 49,3658
92136,2010,Male,40 to 49,380
92091,2010,Male,40 to 49,135
92106,2010,Male,40 to 49,1475
92126,2010,Male,40 to 49,5091
92067,2010,Male,40 to 49,606
92007,2010,Male,40 to 49,754
92104,2010,Male,40 to 49,3907
92061,2010,Male,40 to 49,210
92078,2010,Male,40 to 49,2665
92069,2010,Male,40 to 49,3401
92131,2010,Male,40 to 49,3053
92107,2010,Male,40 to 49,1819
91941,2010,Male,40 to 49,2179
92008,2010,Male,40 to 49,1900
92060,2010,Male,40 to 49,60
91913,2010,Male,40 to 49,3157
92081,2010,Male,40 to 49,1839
92059,2010,Male,40 to 49,115
92009,2010,Male,40 to 49,3440
92123,2010,Male,40 to 49,1592
92108,2010,Male,40 to 49,1146
92672,2010,Male,40 to 49,92
92010,2010,Male,40 to 49,1103
92082,2010,Male,40 to 49,1272
91948,2010,Male,40 to 49,27
92058,2010,Male,40 to 49,1507
92084,2010,Male,40 to 49,3122
91915,2010,Male,40 to 49,2094
92011,2010,Male,40 to 49,1822
92109,2010,Male,40 to 49,2745
92122,2010,Male,40 to 49,2097
92075,2010,Male,40 to 49,866
92057,2010,Male,40 to 49,3822
92536,2010,Male,40 to 49,10
91935,2010,Male,40 to 49,754
92173,2010,Male,40 to 49,1807
92070,2010,Male,40 to 49,31
91901,2010,Male,40 to 49,1290
92056,2010,Male,40 to 49,3390
92110,2010,Male,40 to 49,1515
92139,2010,Male,40 to 49,2204
92014,2010,Male,40 to 49,909
92121,2010,Male,40 to 49,322
92093,2010,Male,40 to 49,30
92155,2010,Male,40 to 49,52
92055,2010,Male,40 to 49,190
92019,2010,Male,40 to 49,2905
91905,2010,Male,40 to 49,104
92111,2010,Male,40 to 49,3356
91962,2010,Male,40 to 49,138
92120,2010,Male,40 to 49,1731
92101,2010,Male,40 to 49,3524
92020,2010,Male,40 to 49,3845
92054,2010,Male,40 to 49,2770
92086,2010,Male,40 to 49,68
91911,2010,Male,40 to 49,5601
91916,2010,Male,40 to 49,157
92040,2010,Male,40 to 49,2955
92066,2010,Male,50 to 59,41
92155,2010,Male,50 to 59,18
92135,2010,Male,50 to 59,42
92259,2010,Male,50 to 59,0
91942,2010,Male,50 to 59,2211
91901,2010,Male,50 to 59,1468
92136,2010,Male,50 to 59,110
91941,2010,Male,50 to 59,2484
92104,2010,Male,50 to 59,2817
91935,2010,Male,50 to 59,760
92139,2010,Male,50 to 59,1996
91934,2010,Male,50 to 59,42
91916,2010,Male,50 to 59,200
92140,2010,Male,50 to 59,4
91932,2010,Male,50 to 59,1486
91931,2010,Male,50 to 59,43
92145,2010,Male,50 to 59,0
92154,2010,Male,50 to 59,4511
91917,2010,Male,50 to 59,212
92096,2010,Male,50 to 59,27
92065,2010,Male,50 to 59,2974
92105,2010,Male,50 to 59,3269
92064,2010,Male,50 to 59,4015
92091,2010,Male,50 to 59,111
92081,2010,Male,50 to 59,1678
92106,2010,Male,50 to 59,1768
92078,2010,Male,50 to 59,1809
92061,2010,Male,50 to 59,228
92083,2010,Male,50 to 59,2049
92060,2010,Male,50 to 59,61
92107,2010,Male,50 to 59,1789
92059,2010,Male,50 to 59,80
92108,2010,Male,50 to 59,897
92058,2010,Male,50 to 59,1322
92075,2010,Male,50 to 59,863
92084,2010,Male,50 to 59,3284
92109,2010,Male,50 to 59,2073
92057,2010,Male,50 to 59,3148
92093,2010,Male,50 to 59,31
92056,2010,Male,50 to 59,3398
91905,2010,Male,50 to 59,76
92110,2010,Male,50 to 59,1431
92055,2010,Male,50 to 59,28
92086,2010,Male,50 to 59,95
92111,2010,Male,50 to 59,2795
92054,2010,Male,50 to 59,2534
92101,2010,Male,50 to 59,2940
92040,2010,Male,50 to 59,3052
92113,2010,Male,50 to 59,2231
92037,2010,Male,50 to 59,2424
91906,2010,Male,50 to 59,384
92114,2010,Male,50 to 59,4344
92036,2010,Male,50 to 59,394
92029,2010,Male,50 to 59,1654
92115,2010,Male,50 to 59,2835
92071,2010,Male,50 to 59,3768
92028,2010,Male,50 to 59,3596
92182,2010,Male,50 to 59,53
92116,2010,Male,50 to 59,2175
92027,2010,Male,50 to 59,3240
92117,2010,Male,50 to 59,3506
92026,2010,Male,50 to 59,3244
92672,2010,Male,50 to 59,6
92025,2010,Male,50 to 59,2749
91910,2010,Male,50 to 59,4641
92118,2010,Male,50 to 59,1095
92024,2010,Male,50 to 59,4078
91902,2010,Male,50 to 59,1187
92119,2010,Male,50 to 59,1589
92021,2010,Male,50 to 59,4475
92102,2010,Male,50 to 59,2105
92020,2010,Male,50 to 59,3663
91911,2010,Male,50 to 59,4515
92120,2010,Male,50 to 59,1795
92019,2010,Male,50 to 59,3223
92121,2010,Male,50 to 59,231
92070,2010,Male,50 to 59,67
92014,2010,Male,50 to 59,1552
92173,2010,Male,50 to 59,1336
92011,2010,Male,50 to 59,1592
92122,2010,Male,50 to 59,1781
92010,2010,Male,50 to 59,1023
92536,2010,Male,50 to 59,42
92123,2010,Male,50 to 59,1345
92009,2010,Male,50 to 59,2927
92124,2010,Male,50 to 59,1367
92069,2010,Male,50 to 59,2516
92008,2010,Male,50 to 59,1978
91913,2010,Male,50 to 59,2177
92007,2010,Male,50 to 59,875
92126,2010,Male,50 to 59,4389
92082,2010,Male,50 to 59,1440
92004,2010,Male,50 to 59,299
92127,2010,Male,50 to 59,2353
92003,2010,Male,50 to 59,325
92161,2010,Male,50 to 59,0
92103,2010,Male,50 to 59,2234
91980,2010,Male,50 to 59,4
92128,2010,Male,50 to 59,2696
91978,2010,Male,50 to 59,523
92129,2010,Male,50 to 59,3814
91977,2010,Male,50 to 59,3640
91914,2010,Male,50 to 59,990
91963,2010,Male,50 to 59,68
92130,2010,Male,50 to 59,3607
91962,2010,Male,50 to 59,205
92067,2010,Male,50 to 59,695
92131,2010,Male,50 to 59,2540
91950,2010,Male,50 to 59,3018
91915,2010,Male,50 to 59,1147
92134,2010,Male,50 to 59,0
91948,2010,Male,50 to 59,61
91945,2010,Male,50 to 59,1751
91916,2010,Male,60 to 69,135
92021,2010,Male,60 to 69,2655
92113,2010,Male,60 to 69,1265
92040,2010,Male,60 to 69,1763
92104,2010,Male,60 to 69,1561
92020,2010,Male,60 to 69,2340
92067,2010,Male,60 to 69,742
92054,2010,Male,60 to 69,1417
92111,2010,Male,60 to 69,1741
92120,2010,Male,60 to 69,1252
92102,2010,Male,60 to 69,1103
91911,2010,Male,60 to 69,2486
92019,2010,Male,60 to 69,2059
91962,2010,Male,60 to 69,116
92086,2010,Male,60 to 69,128
92055,2010,Male,60 to 69,11
92173,2010,Male,60 to 69,789
91945,2010,Male,60 to 69,907
92121,2010,Male,60 to 69,110
92014,2010,Male,60 to 69,708
92139,2010,Male,60 to 69,1243
92110,2010,Male,60 to 69,1033
91935,2010,Male,60 to 69,598
92056,2010,Male,60 to 69,2210
92011,2010,Male,60 to 69,1122
92084,2010,Male,60 to 69,1545
92109,2010,Male,60 to 69,1618
92122,2010,Male,60 to 69,1421
91905,2010,Male,60 to 69,145
